"tveg","tflo","tgra","fdate","gdate","maxDT_veg","minDT_veg","maxNT_veg","minNT_veg","DTR_veg","SU_veg","WSDI_veg","CSDI_veg","T10p_veg","T90p_veg","maxDT_flo","minDT_flo","maxNT_flo","minNT_flo","DTR_flo","WSDI_flo","CSDI_flo","T10p_flo","T90p_flo","maxDT_gra","minDT_gra","maxNT_gra","minNT_gra","DTR_gra","WSDI_gra","CSDI_gra","T10p_gra","T90p_gra","hts_mean_19_flo","hts_max_26_flo","hts_mean_19_all","hts_mean_25_all","hts_max_26_all","cdi_mean_22_all","cdi_mean_23_all","cdi_mean_24_all"
38,17,25,16829,16846,27.1287780761719,21.3380065917969,19.9433227539063,13.1994873046875,6,0,1,2,16.31513671875,25.5239929199219,27.0994812011719,21.3489013671875,19.2753234863281,15.3301635742188,7,1,1,15.4726745605469,26.4541381835938,27.4955383300781,21.3380065917969,19.6160827636719,13.1994873046875,7,2,2,15.5816345214844,26.7115661621094,0.941176470588235,0.176470588235294,0.9625,0,0.175,2.85343399047854,1.85343399047854,0.853433990478539
37,16,25,16831,16847,27.7531677246094,21.8239685058594,20.1596923828125,13.4925170898438,6,0,2,2,16.5804931640625,26.2520080566406,27.3177124023438,21.8665710449219,18.8886962890625,15.619287109375,7,2,1,15.7386413574219,26.7150207519531,28.19130859375,21.8239685058594,20.3774658203125,13.4925170898438,7,2,2,15.8529724121094,27.3012817382813,0.9375,0.4375,0.961538461538462,0,0.384615384615385,3.46037542881112,2.46037542881112,1.46037542881112
38,17,23,16827,16844,27.1287780761719,21.3380065917969,19.9433227539063,13.1994873046875,6,0,1,2,16.31513671875,25.32900390625,27.0994812011719,21.3489013671875,19.2753234863281,15.3301635742188,7,1,1,15.4726745605469,26.4541381835938,27.4955383300781,21.3380065917969,19.2753234863281,13.1994873046875,7,2,2,15.5816345214844,26.5255249023438,0.941176470588235,0.176470588235294,0.961538461538462,0,0.141025641025641,2.75831071902546,1.75831071902546,0.758310719025463
35,16,39,16820,16836,27.813134765625,23.2755065917969,20.0403076171875,16.3874145507813,6,0,2,2,17.2548278808594,27.0020324707031,27.3134704589844,21.6645446777344,19.8343139648438,14.1902404785156,7,1,2,15.8684783935547,27.0840393066406,28.7539306640625,21.863427734375,21.0644775390625,14.1902404785156,7,2,2,15.7063232421875,27.4769836425781,1,0.4375,1,0.0196078431372549,0.5,4.08785041360296,3.08785041360296,2.08785041360296
38,17,18,16832,16849,27.1287780761719,21.3380065917969,19.9433227539063,13.1994873046875,6,0,1,2,16.31513671875,25.6551208496094,26.6665588378906,21.3489013671875,18.6292358398438,15.3301635742188,7,2,1,15.4726745605469,26.2782836914063,27.4955383300781,21.3380065917969,19.2753234863281,13.1994873046875,7,2,2,15.5816345214844,26.5255249023438,0.941176470588235,0.176470588235294,0.958904109589041,0,0.150684931506849,2.777136982957,1.777136982957,0.777136982957
31,14,34,16821,16835,30.1922241210938,24.1306396484375,21.2416625976563,17.4263854980469,7,1,3,2,18.2930236816406,28.7372985839844,29.7843872070313,24.6491943359375,21.1505676269531,15.1143737792969,9,1,2,16.7878143310547,29.4446563720703,31.3452697753906,24.4516540527344,21.3703247070313,15.1143737792969,9,2,2,16.6087890625,29.96748046875,1,0.857142857142857,1,0.152941176470588,0.905882352941176,6.07526604147521,5.07526604147521,4.07526604147521
37,16,28,16830,16846,27.813134765625,21.6645446777344,20.0403076171875,14.1902404785156,6,0,2,2,16.5703430175781,26.680126953125,27.4769836425781,21.863427734375,19.8343139648438,14.9867797851563,7,2,1,15.4645782470703,27.0840393066406,28.7539306640625,21.863427734375,21.0644775390625,14.1902404785156,7,3,2,15.7081298828125,27.4334716796875,1,0.375,1,0,0.432098765432099,3.59063788519968,2.59063788519968,1.59063788519968
37,16,25,16835,16851,27.813134765625,21.6645446777344,20.0368286132813,14.1902404785156,7,0,1,2,16.4230102539063,26.9017150878906,27.4769836425781,21.863427734375,19.1549011230469,14.9867797851563,7,1,1,15.4645782470703,27.2879577636719,28.949853515625,21.863427734375,21.0644775390625,14.1902404785156,7,3,2,15.7081298828125,27.5083068847656,1,0.375,1,0,0.474358974358974,3.71104525052586,2.71104525052586,1.71104525052586
37,16,20,16831,16847,27.7531677246094,21.8239685058594,20.1596923828125,13.4925170898438,6,0,2,2,16.5804931640625,26.2520080566406,27.3177124023438,21.8665710449219,18.8886962890625,15.619287109375,7,2,1,15.7386413574219,26.7150207519531,28.19130859375,21.8239685058594,19.5285583496094,13.4925170898438,7,2,2,15.8529724121094,27.2172302246094,0.9375,0.4375,0.958904109589041,0,0.342465753424658,3.35923303055439,2.35923303055439,1.35923303055439
39,15,24,16844,16859,27.1287780761719,21.3380065917969,19.2753234863281,13.1994873046875,7,0,2,2,15.514013671875,25.9372802734375,27.4955383300781,22.8311706542969,18.6839538574219,16.9294372558594,7,2,1,17.5230712890625,26.727978515625,29.633447265625,21.3489013671875,20.3789001464844,14.4665161132813,7,6,4,15.8885284423828,28.0519592285156,1,0.2,0.961538461538462,0,0.307692307692308,3.34009978465547,2.34009978465547,1.34009978465547
37,14,16,16855,16869,27.813134765625,21.6645446777344,19.8343139648438,14.1902404785156,7,0,1,2,15.6132934570313,27.2180908203125,28.7539306640625,24.1755920410156,19.92666015625,15.1466003417969,8,1,2,16.9372650146485,27.671615600586,31.399072265625,21.863427734375,21.0644775390625,14.9867797851563,8,6,4,16.2632080078125,29.192041015625,1,0.785714285714286,1,0.0298507462686567,0.611940298507463,4.3282869709072,3.3282869709072,2.3282869709072
37,16,29,16834,16850,27.813134765625,21.6645446777344,20.0368286132813,14.1902404785156,7,0,1,2,16.4230102539063,26.9017150878906,27.4769836425781,21.863427734375,18.8646179199219,14.9867797851563,8,1,1,15.4645782470703,27.2879577636719,29.9795776367188,21.863427734375,21.0644775390625,14.9867797851563,8,5,4,15.8249267578125,28.4528625488282,1,0.375,1,0,0.48780487804878,3.84719238281252,2.84719238281252,1.84719238281252
38,17,28,16827,16844,27.1287780761719,21.3380065917969,19.9433227539063,13.1994873046875,6,0,1,2,16.31513671875,25.32900390625,27.0994812011719,21.3489013671875,19.2753234863281,15.3301635742188,7,1,1,15.4726745605469,26.4541381835938,27.4955383300781,21.3380065917969,20.116357421875,13.1994873046875,7,2,2,15.5816345214844,26.7115661621094,0.941176470588235,0.176470588235294,0.963855421686747,0,0.168674698795181,2.84918154061561,1.84918154061561,0.849181540615611
35,15,27,16833,16848,28.6425720214844,22.5245910644531,20.3911682128906,14.4979187011719,7,0,1,2,16.7632751464844,27.7812561035156,28.3715759277344,22.7806030273438,19.6274658203125,15.3289428710938,8,2,1,15.7668701171875,27.8883850097656,29.6832824707031,22.7806030273438,21.5284057617188,14.4979187011719,8,2,2,16.033383178711,28.3831726074219,1,0.6,1,0,0.649350649350649,4.54941651975956,3.54941651975956,2.54941651975956
37,17,28,16825,16842,27.1287780761719,21.3380065917969,19.9433227539063,15.8154541015625,6,0,1,2,17.0381774902344,25.34951171875,27.0994812011719,21.3489013671875,19.2753234863281,13.1994873046875,7,1,2,15.0808471679688,26.4541381835938,27.4955383300781,21.3380065917969,19.5078369140625,13.1994873046875,7,2,2,15.5750640869141,26.6340850830078,0.882352941176471,0.176470588235294,0.963414634146341,0,0.158536585365854,2.82044112042685,1.82044112042685,0.820441120426853
38,17,23,16832,16849,27.1287780761719,21.3380065917969,19.9433227539063,13.1994873046875,6,0,1,2,16.31513671875,25.6551208496094,26.6665588378906,21.3489013671875,18.6292358398438,15.3301635742188,7,2,1,15.4726745605469,26.2782836914063,27.4955383300781,21.3380065917969,20.116357421875,13.1994873046875,7,2,2,15.5816345214844,26.7115661621094,0.941176470588235,0.176470588235294,0.961538461538462,0,0.179487179487179,2.8726260454227,1.8726260454227,0.872626045422699
38,17,30,16832,16849,27.1287780761719,21.3380065917969,19.9433227539063,13.1994873046875,6,0,1,2,16.31513671875,25.6551208496094,26.6665588378906,21.3489013671875,18.6292358398438,15.3301635742188,7,2,1,15.4726745605469,26.2782836914063,28.85927734375,21.3489013671875,20.3520751953125,13.1994873046875,7,4,2,15.5816345214844,27.0768859863282,0.941176470588235,0.176470588235294,0.964705882352941,0,0.235294117647059,3.07095372817098,2.07095372817098,1.07095372817098
36,16,29,16823,16839,27.7531677246094,21.8239685058594,20.1596923828125,16.0869689941406,6,0,1,1,17.4419189453125,26.0455108642578,27.7504821777344,22.959375,19.5285583496094,13.4925170898438,8,1,2,15.431787109375,27.1346832275391,28.19130859375,21.8239685058594,19.5285583496094,13.4925170898438,7,2,2,15.8469696044922,27.2263946533203,0.875,0.5625,0.962962962962963,0,0.333333333333333,3.37485487196183,2.37485487196183,1.37485487196183
39,16,15,16841,16857,27.1287780761719,21.3380065917969,19.3144470214844,13.1994873046875,7,0,2,2,15.7765747070313,25.9372802734375,27.4955383300781,21.6798950195313,18.6839538574219,15.3301635742188,7,1,2,15.682504272461,26.0595642089844,27.4955383300781,21.3380065917969,20.116357421875,13.1994873046875,7,2,2,15.5816345214844,26.7115661621094,0.9375,0.125,0.957142857142857,0,0.2,2.91952776227681,1.91952776227681,0.919527762276807
39,15,22,16845,16860,27.1287780761719,21.3380065917969,19.2753234863281,13.1994873046875,7,0,2,2,15.514013671875,25.9372802734375,27.4955383300781,24.1345153808594,18.6839538574219,16.9294372558594,7,2,1,17.9614318847656,26.727978515625,29.633447265625,21.3489013671875,20.3520751953125,14.4665161132813,7,5,4,15.8885284423828,27.6665771484375,1,0.2,0.960526315789474,0,0.302631578947368,3.31990163702716,2.31990163702716,1.31990163702716
34,15,39,16819,16834,28.5751892089844,24.2811218261719,20.5171447753906,16.5556274414063,7,0,1,2,17.3638946533203,27.4834106445313,28.1097961425781,22.5329223632813,19.9386535644531,13.853662109375,8,1,2,15.6483215332031,27.6517639160156,29.1084228515625,22.3490844726563,20.8810974121094,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.466666666666667,1,0,0.56043956043956,4.25054354824865,3.25054354824865,2.25054354824865
37,17,35,16824,16841,27.3461242675781,21.3257385253906,19.7580810546875,16.2919250488281,6,0,1,2,16.7598449707031,26.2592834472656,26.8925720214844,21.1704040527344,19.1217895507813,13.949853515625,7,1,1,15.1449768066406,26.4918212890625,27.9450622558594,21.1704040527344,19.8944946289063,13.949853515625,7,2,2,15.521664428711,26.8123626708985,0.941176470588235,0.352941176470588,0.98876404494382,0,0.269662921348315,3.03570734945578,2.03570734945578,1.03570734945578
29,12,34,16734,16746,30.3640075683594,25.3827758789063,22.5585266113281,20.1543823242188,7,2,2,2,20.4557067871094,29.8326171875,28.898583984375,27.7338500976563,21.0493408203125,19.3802429199219,8,1,1,19.4746978759766,28.8022735595703,28.8911376953125,23.8826538085938,21.7896057128906,17.5661560058594,6,2,4,19.3802429199219,28.446435546875,1,1,1,0.16,0.92,5.88653971354169,4.88653971354169,3.88653971354169
36,14,24,16843,16857,28.5751892089844,22.3490844726563,19.9386535644531,13.853662109375,8,0,1,2,15.8506408691406,27.7393432617188,29.1084228515625,23.9890380859375,19.3212219238281,15.4204040527344,7,1,2,17.4378997802735,27.8230255126953,30.8609558105469,22.3490844726563,20.8810974121094,14.5768371582031,8,4,2,16.3528015136719,28.8747436523438,1,0.571428571428571,1,0,0.648648648648649,4.61621390677789,3.61621390677789,2.61621390677789
30,13,34,16815,16828,27.9334350585938,25.9781127929688,22.1114135742188,19.26845703125,5,0,3,2,20.1863555908203,27.6696746826172,28.5689331054688,24.0111022949219,21.3559204101563,18.0721374511719,6,1,2,18.7362121582031,27.8569763183594,29.6017700195313,24.0111022949219,21.5060363769531,18.0721374511719,7,3,2,19.1268005371094,28.5963500976563,1,0.692307692307692,1,0.0253164556962025,0.924050632911392,5.31236641799349,4.31236641799349,3.31236641799349
34,15,39,16814,16829,27.7443786621094,24.2811218261719,20.56142578125,16.5556274414063,6,0,3,2,18.0127960205078,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,8,1,2,15.8501647949219,27.6414367675781,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.7844421386719,1,0.466666666666667,1,0,0.596153846153846,4.4991165161133,3.4991165161133,2.4991165161133
34,15,39,16814,16829,27.7443786621094,24.2811218261719,20.56142578125,16.5556274414063,6,0,3,2,18.0127960205078,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,8,1,2,15.8501647949219,27.6414367675781,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.7844421386719,1,0.466666666666667,1,0,0.553191489361702,4.18736306048456,3.18736306048456,2.18736306048456
34,15,38,16824,16839,28.5751892089844,22.5329223632813,20.5171447753906,16.5556274414063,7,0,2,2,17.0810119628906,27.2605010986328,28.1097961425781,23.9619079589844,19.9386535644531,13.853662109375,8,1,2,15.6483215332031,27.72275390625,29.1084228515625,22.3490844726563,20.8810974121094,14.5768371582031,8,3,2,16.32734375,28.145703125,1,0.6,1,0,0.602040816326531,4.59342097068322,3.59342097068322,2.59342097068322
32,14,36,16818,16832,28.2130981445313,24.8201232910156,21.3522583007813,18.0624633789063,6,0,2,1,19.1261322021485,27.2162658691406,28.8596740722656,23.3449340820313,20.7194152832031,15.8073364257813,7,1,2,17.2778198242188,28.407162475586,29.3188415527344,23.879541015625,20.6516357421875,15.8073364257813,7,2,2,17.6681915283203,28.1832061767578,1,0.5,1,0,0.771739130434783,4.81406123949136,3.81406123949136,2.81406123949136
35,15,37,16830,16845,28.5751892089844,22.5329223632813,20.2834411621094,13.853662109375,7,0,1,2,16.6849426269531,27.6414367675781,27.7736450195313,22.3490844726563,19.9386535644531,15.1907592773438,8,2,1,15.4832824707031,27.5990295410156,31.2435852050781,22.3490844726563,20.8810974121094,14.5768371582031,8,5,2,16.3528015136719,29.1367370605469,1,0.466666666666667,1,0,0.623655913978495,4.64856560819895,3.64856560819895,2.64856560819895
27,12,32,16720,16732,31.5999084472656,27.16494140625,23.08681640625,20.722314453125,7,6,1,1,21.1770751953125,30.5025207519531,30.0456176757813,25.9652954101563,22.2265258789063,20.8709045410156,6,2,2,21.1197967529297,29.6447265625,30.0456176757813,24.3360534667969,22.4426818847656,20.4444519042969,6,2,2,20.8261474609375,29.3913452148438,1,0.916666666666667,1,0.518072289156627,0.963855421686747,6.55159029673383,5.55159029673383,4.55159029673383
34,15,38,16822,16837,28.5751892089844,22.5329223632813,20.5171447753906,16.5556274414063,6,0,2,2,17.3638946533203,27.0919952392578,28.1097961425781,23.9619079589844,19.9386535644531,13.853662109375,9,1,2,15.6483215332031,27.75791015625,29.1084228515625,22.3490844726563,20.8810974121094,14.5768371582031,8,1,2,16.0144653320313,27.8884582519531,1,0.666666666666667,1,0,0.550561797752809,4.23590883405023,3.23590883405023,2.23590883405023
34,15,39,16816,16831,27.7443786621094,24.2811218261719,20.56142578125,16.5556274414063,6,0,3,2,18.0127960205078,27.4100494384766,28.5751892089844,22.5329223632813,19.9386535644531,13.853662109375,8,1,2,15.8501647949219,27.9596008300781,29.1084228515625,22.3490844726563,20.0419555664063,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.533333333333333,1,0,0.568421052631579,4.27252968236022,3.27252968236022,2.27252968236022
38,17,42,16822,16839,26.2640625,20.8548217773438,19.5291076660156,16.1406799316406,5,0,3,2,17.2355621337891,25.106494140625,26.2115112304688,22.3199096679688,18.7044311523438,13.8396850585938,7,1,2,15.4670532226563,25.3988708496094,28.3658996582031,21.3675170898438,19.516748046875,14.9015747070313,7,4,2,15.9231811523438,26.4594482421875,0.882352941176471,0.0588235294117647,0.969072164948454,0,0.103092783505155,2.41385472877741,1.41385472877741,0.413854728777405
34,15,38,16821,16836,28.5751892089844,22.5329223632813,20.5171447753906,16.5556274414063,6,0,2,2,17.3638946533203,27.2605010986328,28.1097961425781,23.8853393554688,19.9386535644531,13.853662109375,8,1,2,15.6483215332031,27.6991516113281,29.1084228515625,22.3490844726563,20.8810974121094,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.6,1,0,0.56043956043956,4.28685678335339,3.28685678335339,2.28685678335339
34,15,39,16818,16833,27.7443786621094,24.2811218261719,20.5171447753906,16.5556274414063,7,0,3,2,17.6165496826172,27.4100494384766,28.5751892089844,22.5329223632813,19.9386535644531,13.853662109375,8,1,2,15.6483215332031,27.9596008300781,29.1084228515625,22.3490844726563,20.6008850097656,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.466666666666667,1,0,0.56989247311828,4.29046906502018,3.29046906502018,2.29046906502018
32,14,17,16817,16831,28.2130981445313,24.8201232910156,21.3522583007813,18.0624633789063,6,0,3,2,19.2160400390625,27.3137939453125,28.8596740722656,23.3449340820313,20.7194152832031,15.8073364257813,7,1,2,17.2778198242188,28.407162475586,28.8596740722656,23.3449340820313,20.7194152832031,15.8073364257813,7,2,2,17.6816802978516,27.6574188232422,1,0.5,1,0,0.682539682539683,4.39644000341024,3.39644000341024,2.39644000341024
31,14,38,16732,16746,29.1877685546875,24.1819396972656,21.1387878417969,19.0493103027344,7,0,2,2,19.2841125488281,28.6315856933594,27.7069030761719,26.5317932128906,20.164453125,18.2832275390625,7,1,1,18.3964813232422,27.5646148681641,27.637353515625,22.6332641601563,20.3026672363281,16.555810546875,6,2,4,18.2608703613281,27.1961181640625,1,1,1,0,0.755555555555556,4.72712097167971,3.72712097167971,2.72712097167971
35,15,39,16824,16839,27.8170715332031,22.3859191894531,20.3969055175781,16.7592712402344,6,0,1,2,18.1547119140625,26.1532409667969,27.77431640625,23.8597045898438,19.6489807128906,14.9285522460938,7,1,2,16.4050476074219,27.0217895507813,28.6647277832031,22.898828125,20.4446960449219,15.9746643066406,7,2,2,17.1359375,27.7277069091797,1,0.466666666666667,1,0,0.415730337078652,3.77134419987713,2.77134419987713,1.77134419987713
31,13,33,16826,16839,28.5689331054688,24.0111022949219,22.1114135742188,18.0721374511719,6,0,2,2,19.2478576660156,27.4188781738281,29.1528259277344,25.6961303710938,21.50380859375,18.7177368164063,7,1,1,19.0760375976563,28.5633056640625,30.1643005371094,24.9466186523438,22.3226257324219,19.0652099609375,7,2,2,19.4928192138672,29.2632232666016,1,0.923076923076923,1,0.24468085106383,0.936170212765957,6.02898267380737,5.02898267380737,4.02898267380737
32,14,17,16817,16831,28.2130981445313,24.8201232910156,21.3522583007813,18.0624633789063,6,0,3,2,19.2160400390625,27.3137939453125,28.8596740722656,23.3449340820313,20.7194152832031,15.8073364257813,7,1,2,17.2778198242188,28.407162475586,28.8596740722656,23.3449340820313,20.7194152832031,15.8073364257813,7,2,2,17.6816802978516,27.6574188232422,1,0.5,1,0,0.682539682539683,4.39644000341024,3.39644000341024,2.39644000341024
32,14,37,16810,16824,28.2130981445313,24.8201232910156,21.3522583007813,19.0462280273438,6,0,4,2,19.3294158935547,27.4480285644531,28.8596740722656,23.3449340820313,20.7194152832031,17.6806274414063,7,1,1,18.146142578125,27.3973114013672,29.3188415527344,23.3449340820313,20.7194152832031,15.8073364257813,7,2,2,17.6816802978516,28.2603546142578,1,0.642857142857143,1,0,0.765957446808511,4.69886039571561,3.69886039571561,2.69886039571561
35,15,39,16824,16839,27.8170715332031,22.3859191894531,20.3969055175781,16.7592712402344,6,0,1,2,18.1547119140625,26.1532409667969,27.77431640625,23.8597045898438,19.6489807128906,14.9285522460938,7,1,2,16.4050476074219,27.0217895507813,28.6647277832031,22.898828125,20.4446960449219,15.9746643066406,7,2,2,17.1359375,27.7277069091797,1,0.466666666666667,1,0,0.415730337078652,3.77134419987713,2.77134419987713,1.77134419987713
32,14,36,16821,16835,28.8596740722656,23.3449340820313,21.3522583007813,18.0624633789063,6,0,2,2,19.1470336914063,27.0450073242188,28.8262268066406,24.8468872070313,20.6516357421875,15.8073364257813,7,1,2,17.2703582763672,27.481982421875,29.3188415527344,23.879541015625,20.9673400878906,15.8073364257813,7,2,2,17.6692443847656,28.3919464111328,1,0.642857142857143,1,0,0.746987951807229,4.66911679922818,3.66911679922818,2.66911679922818
32,14,36,16816,16830,28.2130981445313,24.8201232910156,21.3522583007813,18.0624633789063,6,0,4,2,19.2160400390625,27.452523803711,28.8596740722656,23.3449340820313,20.7194152832031,15.8073364257813,7,1,2,17.2778198242188,28.407162475586,29.3188415527344,23.3449340820313,20.6516357421875,15.8073364257813,7,2,2,17.6681915283203,28.1832061767578,1,0.5,1,0.0103092783505155,0.783505154639175,4.9416779508296,3.9416779508296,2.9416779508296
30,13,34,16816,16829,29.3174987792969,25.8304992675781,22.2450805664063,18.7343383789063,6,0,2,1,19.9508605957031,28.1726959228516,30.0435729980469,24.3367553710938,21.5902038574219,16.3226867675781,7,1,2,17.8389404296875,28.5466613769531,30.5660949707031,24.3367553710938,21.52236328125,16.3226867675781,7,2,2,18.3120849609375,29.319140625,1,0.769230769230769,1,0.146067415730337,0.932584269662921,5.8537697781338,4.8537697781338,3.8537697781338
38,17,33,16817,16834,25.7598510742188,22.3671813964844,19.5446716308594,16.1406799316406,5,0,4,2,17.373779296875,24.8807708740235,26.2640625,20.8548217773438,18.802880859375,13.8396850585938,6,1,2,15.4670532226563,25.4330200195313,26.7174621582031,20.8548217773438,18.802880859375,13.8396850585938,6,2,2,15.7092224121094,25.609130859375,0.882352941176471,0.117647058823529,0.965909090909091,0,0.0454545454545455,2.10818009810016,1.10818009810016,0.108180098100163
35,15,22,16824,16839,27.8170715332031,22.3859191894531,20.3969055175781,16.7592712402344,6,0,1,2,18.1547119140625,26.1532409667969,27.77431640625,23.8597045898438,19.6489807128906,14.9285522460938,7,1,2,16.4050476074219,27.0217895507813,28.2473999023438,22.3859191894531,19.7314697265625,14.9285522460938,7,2,2,16.757373046875,27.1664581298828,1,0.466666666666667,1,0,0.291666666666667,3.48574388292103,2.48574388292103,1.48574388292103
35,15,39,16824,16839,27.8170715332031,22.3859191894531,20.3969055175781,16.7592712402344,6,0,1,2,18.1547119140625,26.1532409667969,27.77431640625,23.8597045898438,19.6489807128906,14.9285522460938,7,1,2,16.4050476074219,27.0217895507813,28.6647277832031,22.898828125,20.4446960449219,15.9746643066406,7,2,2,17.1359375,27.7277069091797,1,0.466666666666667,1,0,0.485148514851485,4.10202262047496,3.10202262047496,2.10202262047496
32,14,36,16821,16835,28.8596740722656,23.3449340820313,21.3522583007813,18.0624633789063,6,0,2,2,19.1470336914063,27.0450073242188,28.8262268066406,24.8468872070313,20.6516357421875,15.8073364257813,7,1,2,17.2703582763672,27.481982421875,29.3188415527344,23.879541015625,20.9673400878906,15.8073364257813,7,2,2,17.6692443847656,28.3919464111328,1,0.642857142857143,1,0.0206185567010309,0.783505154639175,5.02194358589725,4.02194358589725,3.02194358589725
36,16,26,16826,16842,27.813134765625,21.6645446777344,20.0403076171875,14.1902404785156,6,0,1,1,16.7819152832031,26.432275390625,27.4769836425781,21.863427734375,19.8343139648438,14.9867797851563,8,1,1,15.5945526123047,27.2339874267578,28.7539306640625,21.6645446777344,19.8343139648438,14.1902404785156,7,2,2,15.7072265625,27.311996459961,1,0.5,1,0,0.371794871794872,3.44109575320515,2.44109575320515,1.44109575320515
29,12,31,16731,16743,30.3640075683594,25.3827758789063,22.5585266113281,20.1543823242188,7,2,2,2,20.4465759277344,29.8326171875,28.898583984375,27.7338500976563,21.4979187011719,19.3802429199219,7,1,1,19.8984436035156,28.8022735595703,28.898583984375,23.8826538085938,21.7896057128906,17.5661560058594,6,2,4,19.3802429199219,28.4514404296875,1,1,1,0.166666666666667,0.916666666666667,5.92096947564021,4.92096947564021,3.92096947564021
32,14,32,16817,16831,28.2130981445313,24.8201232910156,21.3522583007813,18.0624633789063,6,0,3,2,19.2160400390625,27.3137939453125,28.8596740722656,23.3449340820313,20.7194152832031,15.8073364257813,7,1,2,17.2778198242188,28.407162475586,29.3188415527344,23.3449340820313,20.7194152832031,15.8073364257813,7,2,2,17.6681915283203,28.2603546142578,1,0.5,1,0,0.730769230769231,4.56267974071016,3.56267974071016,2.56267974071016
38,17,43,16820,16837,26.2640625,22.2759338378906,19.5446716308594,16.1406799316406,5,0,3,2,17.2355621337891,25.106494140625,26.2115112304688,20.8548217773438,18.7044311523438,13.8396850585938,7,1,2,15.4670532226563,25.3988708496094,27.6513000488281,21.3675170898438,19.516748046875,13.8396850585938,7,3,2,15.7276062011719,26.3093811035156,0.882352941176471,0.0588235294117647,0.971698113207547,0,0.150943396226415,2.55197540859009,1.55197540859009,0.551975408590089
30,14,35,16812,16826,29.2615600585938,25.7024780273438,21.8905883789063,19.2383972167969,6,0,3,2,19.5218811035156,28.5271728515625,29.8488403320313,24.1212707519531,21.1867004394531,15.5562072753906,7,1,1,17.8311248779297,28.323226928711,30.2697998046875,24.1212707519531,21.1867004394531,15.5562072753906,8,2,2,17.7083435058594,29.2068054199219,1,0.714285714285714,1,0.211009174311927,0.926605504587156,6.06334530891631,5.06334530891631,4.06334530891631
35,15,36,16826,16841,27.8170715332031,22.3859191894531,20.3969055175781,14.9285522460938,6,0,1,2,17.6436279296875,26.1532409667969,27.77431640625,22.898828125,19.6489807128906,16.1935974121094,7,1,1,16.6966979980469,27.0217895507813,28.2473999023438,22.898828125,20.4446960449219,15.9746643066406,7,2,2,17.1359375,27.5094757080078,1,0.466666666666667,1,0,0.418604651162791,3.75904164868734,2.75904164868734,1.75904164868734
33,14,28,16826,16840,28.8596740722656,23.3449340820313,21.3522583007813,15.8073364257813,6,0,1,2,18.4652709960938,27.1976745605469,28.8262268066406,23.879541015625,20.6516357421875,17.1051879882813,7,1,1,17.8853332519531,28.1003173828125,29.3188415527344,23.879541015625,20.6516357421875,15.8073364257813,7,2,2,17.6706787109375,28.1793273925781,1,0.785714285714286,1,0,0.746666666666667,4.62558064778648,3.62558064778648,2.62558064778648
33,14,32,16826,16840,28.8596740722656,23.3449340820313,21.3522583007813,15.8073364257813,6,0,1,2,18.4652709960938,27.1976745605469,28.8262268066406,23.879541015625,20.6516357421875,17.1051879882813,7,1,1,17.8853332519531,28.1003173828125,29.3188415527344,23.879541015625,21.4716735839844,15.8073364257813,7,2,2,17.6719421386719,28.3771789550782,1,0.785714285714286,1,0,0.759493670886076,4.70020968280263,3.70020968280263,2.70020968280263
35,15,33,16824,16839,27.8170715332031,22.3859191894531,20.3969055175781,16.7592712402344,6,0,1,2,18.1547119140625,26.1532409667969,27.77431640625,23.8597045898438,19.6489807128906,14.9285522460938,7,1,2,16.4050476074219,27.0217895507813,28.2473999023438,22.898828125,20.4446960449219,14.9285522460938,7,2,2,16.7384826660156,27.2784637451172,1,0.466666666666667,1,0,0.373493975903614,3.65631522672724,2.65631522672724,1.65631522672724
35,15,39,16824,16839,27.8170715332031,22.3859191894531,20.3969055175781,16.7592712402344,6,0,1,2,18.1547119140625,26.1532409667969,27.77431640625,23.8597045898438,19.6489807128906,14.9285522460938,7,1,2,16.4050476074219,27.0217895507813,28.6647277832031,22.898828125,20.4446960449219,15.9746643066406,7,2,2,17.1359375,27.7277069091797,1,0.466666666666667,1,0,0.440860215053763,3.92114369382143,2.92114369382143,1.92114369382143
32,14,26,16821,16835,28.8596740722656,23.3449340820313,21.3522583007813,18.0624633789063,6,0,2,2,19.1470336914063,27.0450073242188,28.8262268066406,24.8468872070313,20.6516357421875,15.8073364257813,7,1,2,17.2703582763672,27.481982421875,29.3188415527344,23.3449340820313,20.7194152832031,15.8073364257813,7,2,2,17.6816802978516,28.2603546142578,1,0.642857142857143,1,0,0.708333333333333,4.49312913682728,3.49312913682728,2.49312913682728
