MLDS,MLWS,R10mm,R20mm,Rx1day,Rx5day,R95p,R99p,Rtotal,SDII
6,16,19,7,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,707.2599989175797,10.151408435435782
4,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,567.1400014162064,8.103098611727777
2,15,19,10,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,718.580002784729,10.205774686076271
3,14,18,6,48.9900016784668,113.77000141143799,151.1500015258789,48.9900016784668,654.5200024843216,8.724078980862702
7,14,7,3,83.11000061035156,181.44000053405762,181.44000053405762,83.11000061035156,361.8800004720688,8.234565222109465
2,21,18,5,76.30000305175781,143.7000026702881,175.13000297546387,76.30000305175781,675.3500020503998,9.566760592188844
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.335303047559027
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
7,14,7,3,83.11000061035156,181.44000053405762,181.44000053405762,83.11000061035156,361.8800004720688,8.234565222109465
2,15,19,10,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,731.3200032711029,10.107397304209945
7,14,7,3,83.11000061035156,181.44000053405762,181.44000053405762,83.11000061035156,361.8800004720688,8.234565222109465
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,10,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,731.3200032711029,10.107397304209945
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,755.8700021505356,10.552916696967763
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
7,18,15,3,83.11000061035156,181.44000053405762,186.38000106811523,83.11000061035156,531.600000500679,9.36293104050103
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
4,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,692.5400017499924,9.871971854992525
7,14,7,3,83.11000061035156,181.44000053405762,181.44000053405762,83.11000061035156,363.3100004196167,8.089787237544327
2,15,18,10,70.87999725341797,182.20999908447266,162.92999839782715,70.87999725341797,699.8700034618378,10.541343334339448
4,15,17,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,653.8800004720688,9.871492543466278
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,755.8700021505356,10.552916696967763
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.33606062332789
7,18,15,3,83.11000061035156,181.44000053405762,186.38000106811523,83.11000061035156,531.600000500679,9.36293104050103
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,497.75,8.31016393473036
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,497.75,8.31016393473036
7,18,15,3,83.11000061035156,181.44000053405762,186.38000106811523,83.11000061035156,531.600000500679,9.36293104050103
2,15,18,9,70.87999725341797,182.20999908447266,162.92999839782715,70.87999725341797,656.9200019836426,10.521111141476366
2,21,25,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,814.7300010919571,10.632077936663643
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,497.75,8.31016393473036
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,497.75,8.31016393473036
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,755.8700021505356,10.552916696967763
5,20,14,6,67.06999969482422,149.38000011444092,167.30000114440918,67.06999969482422,546.9899998903275,8.540769229084253
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,497.75,8.31016393473036
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,755.8700021505356,10.552916696967763
2,15,17,9,70.87999725341797,182.20999908447266,162.92999839782715,70.87999725341797,649.7100005149841,10.075076929651773
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
5,20,13,6,67.06999969482422,149.38000011444092,144.60000038146973,67.06999969482422,516.6700006723404,8.884576282827025
3,14,16,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,591.6100016832352,8.435211291772799
7,22,17,3,83.11000061035156,181.44000053405762,187.4000015258789,83.11000061035156,577.1900001764297,9.505322581006874
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,653.2999988794327,10.514444426884728
7,18,15,3,83.11000061035156,181.44000053405762,186.38000106811523,83.11000061035156,531.600000500679,9.36293104050103
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.335303047559027
5,20,14,6,67.06999969482422,149.38000011444092,167.30000114440918,67.06999969482422,574.4600001573563,8.206619720538738
3,14,16,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,591.6100016832352,8.435211291772799
4,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,547.9200011491776,8.059420306748454
4,15,19,10,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,735.4900032281876,9.92466670922935
5,20,14,6,67.06999969482422,149.38000011444092,167.30000114440918,67.06999969482422,574.4600001573563,8.206619720538738
2,21,23,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,785.300001502037,10.66540542612406
2,21,25,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,814.7300010919571,10.632077936663643
7,14,7,3,83.11000061035156,181.44000053405762,181.44000053405762,83.11000061035156,367.5600003004074,8.180212766922851
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.335303047559027
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.335303047559027
5,20,14,6,67.06999969482422,149.38000011444092,167.30000114440918,67.06999969482422,574.4600001573563,8.206619720538738
5,20,14,6,67.06999969482422,149.38000011444092,167.30000114440918,67.06999969482422,574.4600001573563,8.206619720538738
7,18,15,3,83.11000061035156,181.44000053405762,186.38000106811523,83.11000061035156,531.600000500679,9.36293104050103
2,21,18,5,76.30000305175781,143.7000026702881,175.13000297546387,76.30000305175781,675.3500020503998,9.566760592188844
7,20,16,3,83.11000061035156,181.44000053405762,187.4000015258789,83.11000061035156,558.3000003099442,9.495833335972081
2,15,19,10,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,709.5700025558472,10.222857178321906
2,21,18,5,76.30000305175781,143.7000026702881,175.13000297546387,76.30000305175781,675.3500020503998,9.566760592188844
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,512.400000333786,7.914090914059091
7,20,16,3,83.11000061035156,181.44000053405762,187.4000015258789,83.11000061035156,558.3000003099442,9.495833335972081
2,15,19,10,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,718.580002784729,10.205774686076271
7,14,7,3,83.11000061035156,181.44000053405762,181.44000053405762,83.11000061035156,367.5600003004074,8.180212766922851
7,14,7,3,83.11000061035156,181.44000053405762,181.44000053405762,83.11000061035156,364.7600004673004,8.013541669934057
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,512.400000333786,7.914090914059091
5,20,14,6,67.06999969482422,149.38000011444092,167.30000114440918,67.06999969482422,574.4600001573563,8.206619720538738
7,18,15,3,83.11000061035156,181.44000053405762,186.38000106811523,83.11000061035156,531.600000500679,9.36293104050103
5,20,14,6,67.06999969482422,149.38000011444092,167.30000114440918,67.06999969482422,574.4600001573563,8.206619720538738
7,18,15,3,83.11000061035156,181.44000053405762,186.38000106811523,83.11000061035156,531.600000500679,9.36293104050103
7,22,17,3,83.11000061035156,181.44000053405762,187.4000015258789,83.11000061035156,577.1900001764297,9.505322581006874
2,15,19,10,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,731.3200032711029,10.107397304209945
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,512.400000333786,7.914090914059091
7,18,15,3,83.11000061035156,181.44000053405762,186.38000106811523,83.11000061035156,531.600000500679,9.36293104050103
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,512.400000333786,7.914090914059091
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,512.400000333786,7.914090914059091
7,18,15,3,83.11000061035156,181.44000053405762,186.38000106811523,83.11000061035156,531.600000500679,9.36293104050103
2,15,9,7,70.87999725341797,182.20999908447266,162.92999839782715,70.87999725341797,468.16000032424927,9.083076927954188
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,755.8700021505356,10.552916696967763
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.335303047559027
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,512.400000333786,7.914090914059091
6,16,19,7,101.30999755859375,218.71999740600586,198.9799976348877,101.30999755859375,689.6999995708466,11.470983598930914
3,14,16,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,591.6100016832352,8.435211291772799
7,18,15,3,83.11000061035156,181.44000053405762,186.38000106811523,83.11000061035156,531.600000500679,9.36293104050103
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.335303047559027
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,762.7700021266937,10.09868423900518
5,20,14,6,67.06999969482422,149.38000011444092,167.30000114440918,67.06999969482422,574.4600001573563,8.206619720538738
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.335303047559027
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.33606062332789
2,22,13,11,85.6500015258789,237.5800018310547,311.0700035095215,85.6500015258789,884.5799970626831,12.520985875016367
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,685.0100018978119,10.162352968007326
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,495.8200000524521,8.416500001183401
2,15,19,10,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,715.2200028896332,10.303571468804563
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,495.8200000524521,8.416500001183401
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.335303047559027
2,15,18,10,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,702.050003528595,10.420147109776735
4,15,19,10,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,722.7500027418137,10.015342502688913
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
5,20,14,6,67.06999969482422,149.38000011444092,167.30000114440918,67.06999969482422,544.4299999475479,8.634218749182764
4,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,563.2600014209747,8.275362339707604
5,20,14,6,67.06999969482422,149.38000011444092,167.30000114440918,67.06999969482422,544.4299999475479,8.634218749182764
2,15,19,10,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,708.8600027561188,10.360724676562393
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,495.8200000524521,8.416500001183401
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,495.8200000524521,8.416500001183401
4,15,10,7,70.87999725341797,182.20999908447266,185.9699993133545,70.87999725341797,495.8200000524521,8.416500001183401
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.335303047559027
4,15,22,10,70.87999725341797,182.20999908447266,209.17999839782715,114.23999786376953,801.3600025177002,9.566470618041999
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
5,20,14,6,67.06999969482422,149.38000011444092,167.30000114440918,67.06999969482422,544.4299999475479,8.634218749182764
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,685.0100018978119,10.162352968007326
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,685.0100018978119,10.162352968007326
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,755.8700021505356,10.552916696967763
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,755.8700021505356,10.552916696967763
3,14,18,6,48.9900016784668,113.77000141143799,151.1500015258789,48.9900016784668,626.8600023984909,9.176666702211335
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,755.8700021505356,10.552916696967763
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,755.8700021505356,10.552916696967763
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.335303047559027
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
3,14,18,6,48.9900016784668,113.77000141143799,151.1500015258789,48.9900016784668,626.8600023984909,9.190000035786543
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,562.060001373291,8.37279413832242
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
3,14,16,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,571.0400017499924,8.618507489506433
3,14,16,5,48.9900016784668,113.77000141143799,123.4000015258789,48.9900016784668,568.6200016736984,8.706818207816193
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
2,15,18,10,70.87999725341797,182.20999908447266,162.92999839782715,70.87999725341797,699.8700034618378,10.541343334339448
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
3,14,14,5,48.9900016784668,113.77000141143799,145.9900016784668,48.9900016784668,542.8400011062622,8.335303047559027
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,755.8700021505356,10.552916696967763
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
6,16,18,6,101.30999755859375,218.71999740600586,226.7599983215332,101.30999755859375,661.589998960495,10.653492047200126
2,15,19,9,70.87999725341797,182.20999908447266,186.1399974822998,70.87999725341797,688.3700017929077,10.063768140863681
2,21,21,9,67.06999969482422,149.38000011444092,177.31000137329102,67.06999969482422,755.8700021505356,10.552916696967763
10,8,0,2,25.020000457763672,36.77000045776367,74.89000034332275,25.020000457763672,165.02999937534332,5.106571411394647
8,6,1,3,25.559999465942383,45.149999260902405,90.85999774932861,25.559999465942383,148.19999754428864,6.033928483325456
6,10,5,3,25.020000457763672,57.5600004196167,100.00000095367432,25.020000457763672,315.31999909877777,6.068518502982678
6,8,4,3,25.020000457763672,57.5600004196167,98.95000076293945,25.020000457763672,282.20999908447266,5.894799983203411
7,8,3,1,58.689998626708984,66.61999875307083,105.76999759674072,58.689998626708984,244.1799967288971,5.42382971851274
17,8,2,1,58.689998626708984,66.61999875307083,103.76999759674072,58.689998626708984,206.96999716758728,5.591538389476064
15,8,2,1,58.689998626708984,66.61999875307083,103.76999759674072,58.689998626708984,211.2899969816208,5.566999925207346
5,14,7,2,46.790000915527344,63.52999973297119,101.11000061035156,46.790000915527344,297.45000171661377,6.175918402986563
19,7,0,1,33.97999954223633,38.0099995136261,59.37999963760376,33.97999954223633,93.65999960899353,4.5933333148714155
17,8,3,1,58.689998626708984,66.61999875307083,114.64999771118164,74.99999809265137,237.74999737739563,5.160816274089169
17,8,2,1,58.689998626708984,66.61999875307083,103.57999801635742,58.689998626708984,185.65999817848206,5.222105215989838
5,18,9,2,46.790000915527344,63.52999973297119,101.11000061035156,46.790000915527344,324.25000178813934,6.215471732412588
5,13,7,2,46.790000915527344,63.52999973297119,101.11000061035156,46.790000915527344,308.98000168800354,5.834259291179478
5,13,8,2,46.790000915527344,63.52999973297119,115.17000102996826,46.790000915527344,336.36000180244446,5.746333364397287
5,12,3,2,46.790000915527344,59.74000072479248,109.07000160217285,46.790000915527344,262.63000190258026,5.376078469788327
13,23,13,2,46.790000915527344,63.52999973297119,133.36000156402588,71.220001220703125,454.18000185489655,5.987820537426533
7,8,0,2,25.020000457763672,36.77000045776367,65.70000076293945,25.020000457763672,148.92999970912933,5.588965508444556
6,12,3,1,28.65999984741211,43.8800003528595,76.27999973297119,28.65999984741211,267.01000010967255,4.735517242281087
6,12,3,1,28.65999984741211,43.8800003528595,76.27999973297119,28.65999984741211,267.01000010967255,4.735517242281087
13,12,3,2,28.65999984741211,41.8800003528595,83.92999935150146,28.65999984741211,224.76999974250793,5.041521732654909
7,12,4,2,28.65999984741211,43.8800003528595,89.30999946594238,28.65999984741211,289.22999942302704,5.118793092507484
7,15,10,2,46.93000030517578,64.57999992370605,145.7100019454956,83.9900016784668,490.0099997520447,6.44282050901212
8,11,11,4,53.20000076293945,165.51999950408936,169.72999954223633,53.20000076293945,397.67000007629395,10.399743589644249
6,7,8,3,34.63999938964844,93.8499984741211,116.0699987411499,34.63999938964844,291.46999847888947,7.300714249412219
7,23,9,8,81.06999969482422,239.57999992370605,239.57999992370605,81.06999969482422,558.8800014257431,12.292391334417397
6,9,6,2,23.43000030517578,76.41999959945679,98.03999900817871,23.43000030517578,248.57999861240387,6.227619017829143
7,23,9,8,81.06999969482422,239.57999992370605,239.57999992370605,81.06999969482422,558.8800014257431,12.29217394311791
13,12,3,2,28.65999984741211,39.27999937534332,83.92999935150146,28.65999984741211,199.24999904632568,5.060975585587141
6,9,6,2,23.43000030517578,76.41999959945679,98.03999900817871,23.43000030517578,248.57999861240387,6.227619017829143
7,12,4,2,28.65999984741211,43.8800003528595,89.30999946594238,28.65999984741211,285.03999948501587,5.072241369602752
7,23,8,8,81.06999969482422,239.57999992370605,239.57999992370605,81.06999969482422,546.9600013494492,12.300444473491774
7,8,0,2,25.020000457763672,36.77000045776367,65.53000068664551,25.020000457763672,135.99000000953674,5.088275863435761
6,9,6,2,23.43000030517578,76.41999959945679,98.03999900817871,23.43000030517578,248.57999861240387,6.227619017829143
6,8,7,1,31.8700008392334,65.72999858856201,101.89999961853027,31.8700008392334,236.79999887943268,6.416153816888348
6,9,6,2,23.43000030517578,76.41999959945679,98.03999900817871,23.43000030517578,248.57999861240387,6.227619017829143
6,12,3,1,28.65999984741211,43.8800003528595,76.27999973297119,28.65999984741211,267.01000010967255,4.735517242281087
13,12,3,2,28.65999984741211,41.8800003528595,83.92999935150146,28.65999984741211,243.91999971866608,4.860384609120397
7,12,3,2,28.65999984741211,41.8800003528595,73.59999942779541,28.65999984741211,205.55999946594238,5.169024376380371
13,12,3,2,28.65999984741211,41.8800003528595,83.92999935150146,28.65999984741211,246.47999966144562,4.816981124849814
3,19,16,7,88.160003662109375,208.82000160217285,252.10000038146973,88.160003662109375,784.1599997282028,10.430789470231455
4,19,12,7,47.25,141.2899990081787,181.57999801635742,47.25,639.799996972084,8.110874962457455
3,19,16,7,88.160003662109375,208.82000160217285,252.10000038146973,88.160003662109375,748.6500004529953,10.794714292404906
3,19,13,4,38.2599983215332,96.779998779296875,136.44999885559082,38.2599983215332,529.0099986791611,8.033283562746956
3,19,16,7,88.160003662109375,208.82000160217285,252.10000038146973,88.160003662109375,754.890000462532,10.897285721078514
3,19,16,7,88.160003662109375,208.82000160217285,252.10000038146973,88.160003662109375,748.6500004529953,10.808142863799418
3,17,12,8,88.160003662109375,208.82000160217285,222.52000045776367,88.160003662109375,655.4300006628036,11.814821439894981
3,19,16,7,88.160003662109375,208.82000160217285,252.10000038146973,88.160003662109375,757.0000005960464,10.483150693192465
3,19,14,3,88.160003662109375,155.31000328063965,162.96000289916992,88.160003662109375,560.7300029993057,9.010476238138619
3,19,14,3,88.160003662109375,155.31000328063965,178.9800033569336,88.160003662109375,580.3700031042099,8.52768120466583
3,19,15,5,88.160003662109375,208.82000160217285,237.50000190734863,88.160003662109375,703.3200005292892,9.62635135887241
3,19,14,7,88.160003662109375,208.82000160217285,222.52000045776367,88.160003662109375,705.3200010061264,11.118281265662517
3,19,24,9,88.160003662109375,208.82000160217285,277.0500011444092,150.26000213623047,955.3500021696091,10.052083356131334
3,17,16,9,88.160003662109375,208.82000160217285,252.10000038146973,88.160003662109375,768.940002322197,10.930281722813215
3,17,16,9,88.160003662109375,208.82000160217285,252.10000038146973,88.160003662109375,769.940002322197,10.944366229855468
3,19,19,8,88.160003662109375,155.31000328063965,216.87000274658203,88.160003662109375,799.7800010442734,9.98765433418714
3,19,16,7,88.160003662109375,208.82000160217285,252.10000038146973,88.160003662109375,754.890000462532,10.897285721078514
2,11,18,3,51.9900016784668,101.24999952316284,134.02000045776367,51.9900016784668,565.760002374649,9.37327872680836
3,11,15,2,39.099998474121094,101.24999952316284,100.88999938964844,39.099998474121094,475.4500002861023,8.610892861948482
3,11,15,2,39.099998474121094,101.24999952316284,100.88999938964844,39.099998474121094,475.4500002861023,8.610892861948482
3,11,15,2,39.099998474121094,101.24999952316284,100.88999938964844,39.099998474121094,475.4500002861023,8.610892861948482
3,11,15,2,39.099998474121094,101.24999952316284,100.88999938964844,39.099998474121094,475.4500002861023,8.610892861948482
3,11,15,2,39.099998474121094,101.24999952316284,100.88999938964844,39.099998474121094,475.4500002861023,8.610892861948482
