"id","time","t_start","t_stop","status","prec","prec_cuml","srf"
1158,85,77,78,0,2.95000004768372,387.419997869059,15298661
1158,85,78,79,0,9.05000019073486,396.469998059794,12772549
1158,85,79,80,0,5.44999980926514,401.919997869059,15421807
1158,85,80,81,0,1.74000000953674,403.659997878596,16565700
1158,85,81,82,0,3.16000008583069,406.819997964427,14790261
1158,85,82,83,0,2.63000011444092,409.449998078868,13503572
1158,85,83,84,0,2.71000003814697,412.159998117015,14460971
1158,85,84,85,1,2.52999997138977,414.689998088405,16956786
1159,101,0,1,0,1.99000000953674,1.99000000953674,19741492
1159,101,1,2,0,6.05000019073486,8.04000020027161,20862206
1159,101,2,3,0,3.82999992370605,11.8700001239777,17620100
1159,101,3,4,0,9.46000003814697,21.3300001621246,17826842
1159,101,4,5,0,0.889999985694885,22.2200001478195,20635962
1159,101,5,6,0,1.79999995231628,24.0200001001358,19938078
1159,101,6,7,0,2.95000004768372,26.9700001478195,18151066
1159,101,7,8,0,3.53999996185303,30.5100001096725,17507094
1159,101,8,9,0,5.82999992370605,36.3400000333786,17807290
1159,101,9,10,0,6.03000020980835,42.370000243187,19248314
1159,101,10,11,0,5.6100001335144,47.9800003767014,17404150
1159,101,11,12,0,9.90999984741211,57.8900002241135,18284030
1159,101,12,13,0,23.3999996185303,81.2899998426437,14561433
1159,101,13,14,0,8.60999965667725,89.899999499321,7263915.5
1159,101,14,15,0,11.0100002288818,100.909999728203,9761492
1159,101,15,16,0,33.3300018310547,134.240001559258,8641747
1159,101,16,17,0,2.5699999332428,136.8100014925,14462850
1159,101,17,18,0,11.9799995422363,148.790001034737,18159432
1159,101,18,19,0,4.78000020980835,153.570001244545,16823470
1159,101,19,20,0,4.75,158.320001244545,17727662
1159,101,20,21,0,1.27999997138977,159.600001215935,18833890
1159,101,21,22,0,1.53999996185303,161.140001177788,17951554
1159,101,22,23,0,2.1800000667572,163.320001244545,17550202
1159,101,23,24,0,1.16999995708466,164.49000120163,19341580
1159,101,24,25,0,1.88999998569489,166.380001187325,19293168
1159,101,25,26,0,4.53999996185303,170.920001149178,18315052
1159,101,26,27,0,1.24000000953674,172.160001158714,17552964
1159,101,27,28,0,0.529999971389771,172.690001130104,18653252
1159,101,28,29,0,1.74000000953674,174.430001139641,17444706
1159,101,29,30,0,1.30999994277954,175.74000108242,18329126
1159,101,30,31,0,2.61999988555908,178.360000967979,18486624
1159,101,31,32,0,2.5699999332428,180.930000901222,18034726
1159,101,32,33,0,1.49000000953674,182.420000910759,19087728
1159,101,33,34,0,1.58000004291534,184.000000953674,18624670
1159,101,34,35,0,1.28999996185303,185.290000915527,17599208
1159,101,35,36,0,2.55999994277954,187.850000858307,16463446
1159,101,36,37,0,2.44000005722046,190.290000915527,16058380
1159,101,37,38,0,1.98000001907349,192.270000934601,17591832
1159,101,38,39,0,7.69000005722046,199.960000991821,14291019
1159,101,39,40,0,6.30000019073486,206.260001182556,15466505
1159,101,40,41,0,11.25,217.510001182556,6899357
1159,101,41,42,0,9.75,227.260001182556,15128095
1159,101,42,43,0,11.6599998474121,238.920001029968,12057368
1159,101,43,44,0,11.2200002670288,250.140001296997,10424376
1159,101,44,45,0,1.51999998092651,251.660001277924,14994741
1159,101,45,46,0,5.80000019073486,257.460001468658,13538405
1159,101,46,47,0,3.00999999046326,260.470001459122,15687268
1159,101,47,48,0,7.92999982833862,268.40000128746,15920130
1159,101,48,49,0,2.95000004768372,271.350001335144,9860748
1159,101,49,50,0,66.0899963378906,337.439997673035,6443172.5
1159,101,50,51,0,14.039999961853,351.479997634888,13875810
1159,101,51,52,0,1.25,352.729997634888,15216748
1159,101,52,53,0,3.53999996185303,356.269997596741,14867919
1159,101,53,54,0,0.629999995231628,356.899997591972,17205102
1159,101,54,55,0,0.870000004768372,357.769997596741,16698509
1159,101,55,56,0,1.14999997615814,358.919997572899,16313281
1159,101,56,57,0,1.41999995708466,360.339997529984,15640662
1159,101,57,58,0,0.449999988079071,360.789997518063,17101630
1159,101,58,59,0,0.0500000007450581,360.839997518808,19486274
1159,101,59,60,0,0,360.839997518808,19979676
1159,101,60,61,0,0.00999999977648258,360.849997518584,19077724
1159,101,61,62,0,1.07000005245209,361.919997571036,15434680
1159,101,62,63,0,0.389999985694885,362.309997556731,17482282
1159,101,63,64,0,1.47000002861023,363.779997585341,16735468
1159,101,64,65,0,2.13000011444092,365.909997699782,15312997
1159,101,65,66,0,5.19000005722046,371.099997757003,15979706
1159,101,66,67,0,2.51999998092651,373.619997737929,15844657
1159,101,67,68,0,2.1800000667572,375.799997804686,14995073
1159,101,68,69,0,0.109999999403954,375.90999780409,17657606
1159,101,69,70,0,0.479999989271164,376.389997793362,14738764
1159,101,70,71,0,1.70000004768372,378.089997841045,13811857
1159,101,71,72,0,2.99000000953674,381.079997850582,12302562
1159,101,72,73,0,1.66999995708466,382.749997807667,14464148
1159,101,73,74,0,1.10000002384186,383.849997831509,15150162
1159,101,74,75,0,0.379999995231628,384.22999782674,17107826
1159,101,75,76,0,0.119999997317791,384.349997824058,17287388
1159,101,76,77,0,0.119999997317791,384.469997821376,18421986
1159,101,77,78,0,2.95000004768372,387.419997869059,15298661
1159,101,78,79,0,9.05000019073486,396.469998059794,12772549
1159,101,79,80,0,5.44999980926514,401.919997869059,15421807
1159,101,80,81,0,1.74000000953674,403.659997878596,16565700
1159,101,81,82,0,3.16000008583069,406.819997964427,14790261
1159,101,82,83,0,2.63000011444092,409.449998078868,13503572
1159,101,83,84,0,2.71000003814697,412.159998117015,14460971
1159,101,84,85,0,2.52999997138977,414.689998088405,16956786
1159,101,85,86,0,5.26000022888184,419.949998317286,16539934
1159,101,86,87,0,0.810000002384186,420.759998319671,16487324
1159,101,87,88,0,0.910000026226044,421.669998345897,14210450
1159,101,88,89,0,1.46000003814697,423.129998384044,14892549
1159,101,89,90,0,2.97000002861023,426.099998412654,13412268
1159,101,90,91,0,3.23000001907349,429.329998431727,13031003
1159,101,91,92,0,0.600000023841858,429.929998455569,17913406
1159,101,92,93,0,1.21000003814697,431.139998493716,17075038
1159,101,93,94,0,0.860000014305115,431.999998508021,15805045
1159,101,94,95,0,1.03999996185303,433.039998469874,16078010
1159,101,95,96,0,0.259999990463257,433.299998460338,16748597
1159,101,96,97,0,1.72000002861023,435.019998488948,14536194
1159,101,97,98,0,0.230000004172325,435.24999849312,18754946
1159,101,98,99,0,0.100000001490116,435.34999849461,17024892
1159,101,99,100,0,0.00999999977648258,435.359998494387,21288164
1159,101,100,101,1,0.389999985694885,435.749998480082,15203259
1160,84,0,1,0,1.99000000953674,1.99000000953674,19741492
1160,84,1,2,0,6.05000019073486,8.04000020027161,20862206
1160,84,2,3,0,3.82999992370605,11.8700001239777,17620100
1160,84,3,4,0,9.46000003814697,21.3300001621246,17826842
1160,84,4,5,0,0.889999985694885,22.2200001478195,20635962
1160,84,5,6,0,1.79999995231628,24.0200001001358,19938078
1160,84,6,7,0,2.95000004768372,26.9700001478195,18151066
1160,84,7,8,0,3.53999996185303,30.5100001096725,17507094
1160,84,8,9,0,5.82999992370605,36.3400000333786,17807290
1160,84,9,10,0,6.03000020980835,42.370000243187,19248314
1160,84,10,11,0,5.6100001335144,47.9800003767014,17404150
1160,84,11,12,0,9.90999984741211,57.8900002241135,18284030
1160,84,12,13,0,23.3999996185303,81.2899998426437,14561433
1160,84,13,14,0,8.60999965667725,89.899999499321,7263915.5
1160,84,14,15,0,11.0100002288818,100.909999728203,9761492
1160,84,15,16,0,33.3300018310547,134.240001559258,8641747
1160,84,16,17,0,2.5699999332428,136.8100014925,14462850
1160,84,17,18,0,11.9799995422363,148.790001034737,18159432
1160,84,18,19,0,4.78000020980835,153.570001244545,16823470
1160,84,19,20,0,4.75,158.320001244545,17727662
1160,84,20,21,0,1.27999997138977,159.600001215935,18833890
1160,84,21,22,0,1.53999996185303,161.140001177788,17951554
1160,84,22,23,0,2.1800000667572,163.320001244545,17550202
1160,84,23,24,0,1.16999995708466,164.49000120163,19341580
1160,84,24,25,0,1.88999998569489,166.380001187325,19293168
1160,84,25,26,0,4.53999996185303,170.920001149178,18315052
1160,84,26,27,0,1.24000000953674,172.160001158714,17552964
1160,84,27,28,0,0.529999971389771,172.690001130104,18653252
1160,84,28,29,0,1.74000000953674,174.430001139641,17444706
1160,84,29,30,0,1.30999994277954,175.74000108242,18329126
1160,84,30,31,0,2.61999988555908,178.360000967979,18486624
1160,84,31,32,0,2.5699999332428,180.930000901222,18034726
1160,84,32,33,0,1.49000000953674,182.420000910759,19087728
1160,84,33,34,0,1.58000004291534,184.000000953674,18624670
1160,84,34,35,0,1.28999996185303,185.290000915527,17599208
1160,84,35,36,0,2.55999994277954,187.850000858307,16463446
1160,84,36,37,0,2.44000005722046,190.290000915527,16058380
1160,84,37,38,0,1.98000001907349,192.270000934601,17591832
1160,84,38,39,0,7.69000005722046,199.960000991821,14291019
1160,84,39,40,0,6.30000019073486,206.260001182556,15466505
1160,84,40,41,0,11.25,217.510001182556,6899357
1160,84,41,42,0,9.75,227.260001182556,15128095
1160,84,42,43,0,11.6599998474121,238.920001029968,12057368
1160,84,43,44,0,11.2200002670288,250.140001296997,10424376
1160,84,44,45,0,1.51999998092651,251.660001277924,14994741
1160,84,45,46,0,5.80000019073486,257.460001468658,13538405
1160,84,46,47,0,3.00999999046326,260.470001459122,15687268
1160,84,47,48,0,7.92999982833862,268.40000128746,15920130
1160,84,48,49,0,2.95000004768372,271.350001335144,9860748
1160,84,49,50,0,66.0899963378906,337.439997673035,6443172.5
1160,84,50,51,0,14.039999961853,351.479997634888,13875810
1160,84,51,52,0,1.25,352.729997634888,15216748
1160,84,52,53,0,3.53999996185303,356.269997596741,14867919
1160,84,53,54,0,0.629999995231628,356.899997591972,17205102
1160,84,54,55,0,0.870000004768372,357.769997596741,16698509
1160,84,55,56,0,1.14999997615814,358.919997572899,16313281
1160,84,56,57,0,1.41999995708466,360.339997529984,15640662
1160,84,57,58,0,0.449999988079071,360.789997518063,17101630
1160,84,58,59,0,0.0500000007450581,360.839997518808,19486274
1160,84,59,60,0,0,360.839997518808,19979676
1160,84,60,61,0,0.00999999977648258,360.849997518584,19077724
1160,84,61,62,0,1.07000005245209,361.919997571036,15434680
1160,84,62,63,0,0.389999985694885,362.309997556731,17482282
1160,84,63,64,0,1.47000002861023,363.779997585341,16735468
1160,84,64,65,0,2.13000011444092,365.909997699782,15312997
1160,84,65,66,0,5.19000005722046,371.099997757003,15979706
1160,84,66,67,0,2.51999998092651,373.619997737929,15844657
1160,84,67,68,0,2.1800000667572,375.799997804686,14995073
1160,84,68,69,0,0.109999999403954,375.90999780409,17657606
1160,84,69,70,0,0.479999989271164,376.389997793362,14738764
1160,84,70,71,0,1.70000004768372,378.089997841045,13811857
1160,84,71,72,0,2.99000000953674,381.079997850582,12302562
1160,84,72,73,0,1.66999995708466,382.749997807667,14464148
1160,84,73,74,0,1.10000002384186,383.849997831509,15150162
1160,84,74,75,0,0.379999995231628,384.22999782674,17107826
1160,84,75,76,0,0.119999997317791,384.349997824058,17287388
1160,84,76,77,0,0.119999997317791,384.469997821376,18421986
1160,84,77,78,0,2.95000004768372,387.419997869059,15298661
1160,84,78,79,0,9.05000019073486,396.469998059794,12772549
1160,84,79,80,0,5.44999980926514,401.919997869059,15421807
1160,84,80,81,0,1.74000000953674,403.659997878596,16565700
1160,84,81,82,0,3.16000008583069,406.819997964427,14790261
1160,84,82,83,0,2.63000011444092,409.449998078868,13503572
1160,84,83,84,1,2.71000003814697,412.159998117015,14460971
1161,70,0,1,0,1.99000000953674,1.99000000953674,19741492
1161,70,1,2,0,6.05000019073486,8.04000020027161,20862206
1161,70,2,3,0,3.82999992370605,11.8700001239777,17620100
1161,70,3,4,0,9.46000003814697,21.3300001621246,17826842
1161,70,4,5,0,0.889999985694885,22.2200001478195,20635962
1161,70,5,6,0,1.79999995231628,24.0200001001358,19938078
1161,70,6,7,0,2.95000004768372,26.9700001478195,18151066
1161,70,7,8,0,3.53999996185303,30.5100001096725,17507094
1161,70,8,9,0,5.82999992370605,36.3400000333786,17807290
1161,70,9,10,0,6.03000020980835,42.370000243187,19248314
1161,70,10,11,0,5.6100001335144,47.9800003767014,17404150
1161,70,11,12,0,9.90999984741211,57.8900002241135,18284030
1161,70,12,13,0,23.3999996185303,81.2899998426437,14561433
1161,70,13,14,0,8.60999965667725,89.899999499321,7263915.5
1161,70,14,15,0,11.0100002288818,100.909999728203,9761492
1161,70,15,16,0,33.3300018310547,134.240001559258,8641747
1161,70,16,17,0,2.5699999332428,136.8100014925,14462850
1161,70,17,18,0,11.9799995422363,148.790001034737,18159432
1161,70,18,19,0,4.78000020980835,153.570001244545,16823470
1161,70,19,20,0,4.75,158.320001244545,17727662
1161,70,20,21,0,1.27999997138977,159.600001215935,18833890
1161,70,21,22,0,1.53999996185303,161.140001177788,17951554
1161,70,22,23,0,2.1800000667572,163.320001244545,17550202
1161,70,23,24,0,1.16999995708466,164.49000120163,19341580
1161,70,24,25,0,1.88999998569489,166.380001187325,19293168
1161,70,25,26,0,4.53999996185303,170.920001149178,18315052
1161,70,26,27,0,1.24000000953674,172.160001158714,17552964
1161,70,27,28,0,0.529999971389771,172.690001130104,18653252
1161,70,28,29,0,1.74000000953674,174.430001139641,17444706
1161,70,29,30,0,1.30999994277954,175.74000108242,18329126
1161,70,30,31,0,2.61999988555908,178.360000967979,18486624
1161,70,31,32,0,2.5699999332428,180.930000901222,18034726
1161,70,32,33,0,1.49000000953674,182.420000910759,19087728
1161,70,33,34,0,1.58000004291534,184.000000953674,18624670
1161,70,34,35,0,1.28999996185303,185.290000915527,17599208
1161,70,35,36,0,2.55999994277954,187.850000858307,16463446
1161,70,36,37,0,2.44000005722046,190.290000915527,16058380
1161,70,37,38,0,1.98000001907349,192.270000934601,17591832
1161,70,38,39,0,7.69000005722046,199.960000991821,14291019
1161,70,39,40,0,6.30000019073486,206.260001182556,15466505
1161,70,40,41,0,11.25,217.510001182556,6899357
1161,70,41,42,0,9.75,227.260001182556,15128095
1161,70,42,43,0,11.6599998474121,238.920001029968,12057368
1161,70,43,44,0,11.2200002670288,250.140001296997,10424376
1161,70,44,45,0,1.51999998092651,251.660001277924,14994741
1161,70,45,46,0,5.80000019073486,257.460001468658,13538405
1161,70,46,47,0,3.00999999046326,260.470001459122,15687268
1161,70,47,48,0,7.92999982833862,268.40000128746,15920130
1161,70,48,49,0,2.95000004768372,271.350001335144,9860748
1161,70,49,50,0,66.0899963378906,337.439997673035,6443172.5
1161,70,50,51,0,14.039999961853,351.479997634888,13875810
1161,70,51,52,0,1.25,352.729997634888,15216748
1161,70,52,53,0,3.53999996185303,356.269997596741,14867919
1161,70,53,54,0,0.629999995231628,356.899997591972,17205102
1161,70,54,55,0,0.870000004768372,357.769997596741,16698509
1161,70,55,56,0,1.14999997615814,358.919997572899,16313281
1161,70,56,57,0,1.41999995708466,360.339997529984,15640662
1161,70,57,58,0,0.449999988079071,360.789997518063,17101630
1161,70,58,59,0,0.0500000007450581,360.839997518808,19486274
1161,70,59,60,0,0,360.839997518808,19979676
1161,70,60,61,0,0.00999999977648258,360.849997518584,19077724
1161,70,61,62,0,1.07000005245209,361.919997571036,15434680
1161,70,62,63,0,0.389999985694885,362.309997556731,17482282
1161,70,63,64,0,1.47000002861023,363.779997585341,16735468
1161,70,64,65,0,2.13000011444092,365.909997699782,15312997
1161,70,65,66,0,5.19000005722046,371.099997757003,15979706
1161,70,66,67,0,2.51999998092651,373.619997737929,15844657
1161,70,67,68,0,2.1800000667572,375.799997804686,14995073
1161,70,68,69,0,0.109999999403954,375.90999780409,17657606
1161,70,69,70,1,0.479999989271164,376.389997793362,14738764
1162,78,0,1,0,1.99000000953674,1.99000000953674,19741492
1162,78,1,2,0,6.05000019073486,8.04000020027161,20862206
1162,78,2,3,0,3.82999992370605,11.8700001239777,17620100
1162,78,3,4,0,9.46000003814697,21.3300001621246,17826842
1162,78,4,5,0,0.889999985694885,22.2200001478195,20635962
1162,78,5,6,0,1.79999995231628,24.0200001001358,19938078
1162,78,6,7,0,2.95000004768372,26.9700001478195,18151066
1162,78,7,8,0,3.53999996185303,30.5100001096725,17507094
1162,78,8,9,0,5.82999992370605,36.3400000333786,17807290
1162,78,9,10,0,6.03000020980835,42.370000243187,19248314
1162,78,10,11,0,5.6100001335144,47.9800003767014,17404150
1162,78,11,12,0,9.90999984741211,57.8900002241135,18284030
1162,78,12,13,0,23.3999996185303,81.2899998426437,14561433
1162,78,13,14,0,8.60999965667725,89.899999499321,7263915.5
1162,78,14,15,0,11.0100002288818,100.909999728203,9761492
1162,78,15,16,0,33.3300018310547,134.240001559258,8641747
1162,78,16,17,0,2.5699999332428,136.8100014925,14462850
1162,78,17,18,0,11.9799995422363,148.790001034737,18159432
1162,78,18,19,0,4.78000020980835,153.570001244545,16823470
1162,78,19,20,0,4.75,158.320001244545,17727662
1162,78,20,21,0,1.27999997138977,159.600001215935,18833890
1162,78,21,22,0,1.53999996185303,161.140001177788,17951554
1162,78,22,23,0,2.1800000667572,163.320001244545,17550202
1162,78,23,24,0,1.16999995708466,164.49000120163,19341580
1162,78,24,25,0,1.88999998569489,166.380001187325,19293168
1162,78,25,26,0,4.53999996185303,170.920001149178,18315052
1162,78,26,27,0,1.24000000953674,172.160001158714,17552964
1162,78,27,28,0,0.529999971389771,172.690001130104,18653252
1162,78,28,29,0,1.74000000953674,174.430001139641,17444706
1162,78,29,30,0,1.30999994277954,175.74000108242,18329126
1162,78,30,31,0,2.61999988555908,178.360000967979,18486624
1162,78,31,32,0,2.5699999332428,180.930000901222,18034726
1162,78,32,33,0,1.49000000953674,182.420000910759,19087728
1162,78,33,34,0,1.58000004291534,184.000000953674,18624670
1162,78,34,35,0,1.28999996185303,185.290000915527,17599208
1162,78,35,36,0,2.55999994277954,187.850000858307,16463446
1162,78,36,37,0,2.44000005722046,190.290000915527,16058380
1162,78,37,38,0,1.98000001907349,192.270000934601,17591832
1162,78,38,39,0,7.69000005722046,199.960000991821,14291019
1162,78,39,40,0,6.30000019073486,206.260001182556,15466505
1162,78,40,41,0,11.25,217.510001182556,6899357
1162,78,41,42,0,9.75,227.260001182556,15128095
1162,78,42,43,0,11.6599998474121,238.920001029968,12057368
1162,78,43,44,0,11.2200002670288,250.140001296997,10424376
1162,78,44,45,0,1.51999998092651,251.660001277924,14994741
1162,78,45,46,0,5.80000019073486,257.460001468658,13538405
1162,78,46,47,0,3.00999999046326,260.470001459122,15687268
1162,78,47,48,0,7.92999982833862,268.40000128746,15920130
1162,78,48,49,0,2.95000004768372,271.350001335144,9860748
1162,78,49,50,0,66.0899963378906,337.439997673035,6443172.5
1162,78,50,51,0,14.039999961853,351.479997634888,13875810
1162,78,51,52,0,1.25,352.729997634888,15216748
1162,78,52,53,0,3.53999996185303,356.269997596741,14867919
1162,78,53,54,0,0.629999995231628,356.899997591972,17205102
1162,78,54,55,0,0.870000004768372,357.769997596741,16698509
1162,78,55,56,0,1.14999997615814,358.919997572899,16313281
1162,78,56,57,0,1.41999995708466,360.339997529984,15640662
1162,78,57,58,0,0.449999988079071,360.789997518063,17101630
1162,78,58,59,0,0.0500000007450581,360.839997518808,19486274
1162,78,59,60,0,0,360.839997518808,19979676
1162,78,60,61,0,0.00999999977648258,360.849997518584,19077724
1162,78,61,62,0,1.07000005245209,361.919997571036,15434680
1162,78,62,63,0,0.389999985694885,362.309997556731,17482282
1162,78,63,64,0,1.47000002861023,363.779997585341,16735468
1162,78,64,65,0,2.13000011444092,365.909997699782,15312997
1162,78,65,66,0,5.19000005722046,371.099997757003,15979706
1162,78,66,67,0,2.51999998092651,373.619997737929,15844657
1162,78,67,68,0,2.1800000667572,375.799997804686,14995073
1162,78,68,69,0,0.109999999403954,375.90999780409,17657606
1162,78,69,70,0,0.479999989271164,376.389997793362,14738764
1162,78,70,71,0,1.70000004768372,378.089997841045,13811857
1162,78,71,72,0,2.99000000953674,381.079997850582,12302562
1162,78,72,73,0,1.66999995708466,382.749997807667,14464148
1162,78,73,74,0,1.10000002384186,383.849997831509,15150162
1162,78,74,75,0,0.379999995231628,384.22999782674,17107826
1162,78,75,76,0,0.119999997317791,384.349997824058,17287388
1162,78,76,77,0,0.119999997317791,384.469997821376,18421986
1162,78,77,78,1,2.95000004768372,387.419997869059,15298661
1163,67,0,1,0,1.99000000953674,1.99000000953674,19741492
1163,67,1,2,0,6.05000019073486,8.04000020027161,20862206
1163,67,2,3,0,3.82999992370605,11.8700001239777,17620100
1163,67,3,4,0,9.46000003814697,21.3300001621246,17826842
1163,67,4,5,0,0.889999985694885,22.2200001478195,20635962
1163,67,5,6,0,1.79999995231628,24.0200001001358,19938078
1163,67,6,7,0,2.95000004768372,26.9700001478195,18151066
1163,67,7,8,0,3.53999996185303,30.5100001096725,17507094
1163,67,8,9,0,5.82999992370605,36.3400000333786,17807290
1163,67,9,10,0,6.03000020980835,42.370000243187,19248314
1163,67,10,11,0,5.6100001335144,47.9800003767014,17404150
1163,67,11,12,0,9.90999984741211,57.8900002241135,18284030
1163,67,12,13,0,23.3999996185303,81.2899998426437,14561433
1163,67,13,14,0,8.60999965667725,89.899999499321,7263915.5
1163,67,14,15,0,11.0100002288818,100.909999728203,9761492
1163,67,15,16,0,33.3300018310547,134.240001559258,8641747
1163,67,16,17,0,2.5699999332428,136.8100014925,14462850
1163,67,17,18,0,11.9799995422363,148.790001034737,18159432
1163,67,18,19,0,4.78000020980835,153.570001244545,16823470
1163,67,19,20,0,4.75,158.320001244545,17727662
1163,67,20,21,0,1.27999997138977,159.600001215935,18833890
1163,67,21,22,0,1.53999996185303,161.140001177788,17951554
1163,67,22,23,0,2.1800000667572,163.320001244545,17550202
1163,67,23,24,0,1.16999995708466,164.49000120163,19341580
1163,67,24,25,0,1.88999998569489,166.380001187325,19293168
1163,67,25,26,0,4.53999996185303,170.920001149178,18315052
1163,67,26,27,0,1.24000000953674,172.160001158714,17552964
1163,67,27,28,0,0.529999971389771,172.690001130104,18653252
1163,67,28,29,0,1.74000000953674,174.430001139641,17444706
1163,67,29,30,0,1.30999994277954,175.74000108242,18329126
1163,67,30,31,0,2.61999988555908,178.360000967979,18486624
1163,67,31,32,0,2.5699999332428,180.930000901222,18034726
1163,67,32,33,0,1.49000000953674,182.420000910759,19087728
1163,67,33,34,0,1.58000004291534,184.000000953674,18624670
1163,67,34,35,0,1.28999996185303,185.290000915527,17599208
1163,67,35,36,0,2.55999994277954,187.850000858307,16463446
1163,67,36,37,0,2.44000005722046,190.290000915527,16058380
1163,67,37,38,0,1.98000001907349,192.270000934601,17591832
1163,67,38,39,0,7.69000005722046,199.960000991821,14291019
1163,67,39,40,0,6.30000019073486,206.260001182556,15466505
1163,67,40,41,0,11.25,217.510001182556,6899357
1163,67,41,42,0,9.75,227.260001182556,15128095
1163,67,42,43,0,11.6599998474121,238.920001029968,12057368
1163,67,43,44,0,11.2200002670288,250.140001296997,10424376
1163,67,44,45,0,1.51999998092651,251.660001277924,14994741
1163,67,45,46,0,5.80000019073486,257.460001468658,13538405
1163,67,46,47,0,3.00999999046326,260.470001459122,15687268
1163,67,47,48,0,7.92999982833862,268.40000128746,15920130
1163,67,48,49,0,2.95000004768372,271.350001335144,9860748
1163,67,49,50,0,66.0899963378906,337.439997673035,6443172.5
1163,67,50,51,0,14.039999961853,351.479997634888,13875810
1163,67,51,52,0,1.25,352.729997634888,15216748
1163,67,52,53,0,3.53999996185303,356.269997596741,14867919
1163,67,53,54,0,0.629999995231628,356.899997591972,17205102
1163,67,54,55,0,0.870000004768372,357.769997596741,16698509
1163,67,55,56,0,1.14999997615814,358.919997572899,16313281
1163,67,56,57,0,1.41999995708466,360.339997529984,15640662
1163,67,57,58,0,0.449999988079071,360.789997518063,17101630
1163,67,58,59,0,0.0500000007450581,360.839997518808,19486274
1163,67,59,60,0,0,360.839997518808,19979676
1163,67,60,61,0,0.00999999977648258,360.849997518584,19077724
1163,67,61,62,0,1.07000005245209,361.919997571036,15434680
1163,67,62,63,0,0.389999985694885,362.309997556731,17482282
1163,67,63,64,0,1.47000002861023,363.779997585341,16735468
1163,67,64,65,0,2.13000011444092,365.909997699782,15312997
1163,67,65,66,0,5.19000005722046,371.099997757003,15979706
1163,67,66,67,1,2.51999998092651,373.619997737929,15844657
1164,70,0,1,0,1.99000000953674,1.99000000953674,19741492
1164,70,1,2,0,6.05000019073486,8.04000020027161,20862206
1164,70,2,3,0,3.82999992370605,11.8700001239777,17620100
1164,70,3,4,0,9.46000003814697,21.3300001621246,17826842
1164,70,4,5,0,0.889999985694885,22.2200001478195,20635962
1164,70,5,6,0,1.79999995231628,24.0200001001358,19938078
1164,70,6,7,0,2.95000004768372,26.9700001478195,18151066
1164,70,7,8,0,3.53999996185303,30.5100001096725,17507094
1164,70,8,9,0,5.82999992370605,36.3400000333786,17807290
1164,70,9,10,0,6.03000020980835,42.370000243187,19248314
1164,70,10,11,0,5.6100001335144,47.9800003767014,17404150
1164,70,11,12,0,9.90999984741211,57.8900002241135,18284030
1164,70,12,13,0,23.3999996185303,81.2899998426437,14561433
1164,70,13,14,0,8.60999965667725,89.899999499321,7263915.5
1164,70,14,15,0,11.0100002288818,100.909999728203,9761492
1164,70,15,16,0,33.3300018310547,134.240001559258,8641747
1164,70,16,17,0,2.5699999332428,136.8100014925,14462850
1164,70,17,18,0,11.9799995422363,148.790001034737,18159432
1164,70,18,19,0,4.78000020980835,153.570001244545,16823470
1164,70,19,20,0,4.75,158.320001244545,17727662
1164,70,20,21,0,1.27999997138977,159.600001215935,18833890
1164,70,21,22,0,1.53999996185303,161.140001177788,17951554
1164,70,22,23,0,2.1800000667572,163.320001244545,17550202
1164,70,23,24,0,1.16999995708466,164.49000120163,19341580
1164,70,24,25,0,1.88999998569489,166.380001187325,19293168
1164,70,25,26,0,4.53999996185303,170.920001149178,18315052
1164,70,26,27,0,1.24000000953674,172.160001158714,17552964
1164,70,27,28,0,0.529999971389771,172.690001130104,18653252
1164,70,28,29,0,1.74000000953674,174.430001139641,17444706
1164,70,29,30,0,1.30999994277954,175.74000108242,18329126
1164,70,30,31,0,2.61999988555908,178.360000967979,18486624
1164,70,31,32,0,2.5699999332428,180.930000901222,18034726
1164,70,32,33,0,1.49000000953674,182.420000910759,19087728
1164,70,33,34,0,1.58000004291534,184.000000953674,18624670
1164,70,34,35,0,1.28999996185303,185.290000915527,17599208
1164,70,35,36,0,2.55999994277954,187.850000858307,16463446
1164,70,36,37,0,2.44000005722046,190.290000915527,16058380
1164,70,37,38,0,1.98000001907349,192.270000934601,17591832
1164,70,38,39,0,7.69000005722046,199.960000991821,14291019
1164,70,39,40,0,6.30000019073486,206.260001182556,15466505
1164,70,40,41,0,11.25,217.510001182556,6899357
1164,70,41,42,0,9.75,227.260001182556,15128095
1164,70,42,43,0,11.6599998474121,238.920001029968,12057368
1164,70,43,44,0,11.2200002670288,250.140001296997,10424376
1164,70,44,45,0,1.51999998092651,251.660001277924,14994741
1164,70,45,46,0,5.80000019073486,257.460001468658,13538405
1164,70,46,47,0,3.00999999046326,260.470001459122,15687268
1164,70,47,48,0,7.92999982833862,268.40000128746,15920130
1164,70,48,49,0,2.95000004768372,271.350001335144,9860748
1164,70,49,50,0,66.0899963378906,337.439997673035,6443172.5
1164,70,50,51,0,14.039999961853,351.479997634888,13875810
1164,70,51,52,0,1.25,352.729997634888,15216748
1164,70,52,53,0,3.53999996185303,356.269997596741,14867919
1164,70,53,54,0,0.629999995231628,356.899997591972,17205102
1164,70,54,55,0,0.870000004768372,357.769997596741,16698509
1164,70,55,56,0,1.14999997615814,358.919997572899,16313281
1164,70,56,57,0,1.41999995708466,360.339997529984,15640662
1164,70,57,58,0,0.449999988079071,360.789997518063,17101630
