"id","time","t_start","t_stop","status","prec","prec_cuml","srf","srf_2"
381,45,11,12,0,18.6900005340576,117.329999089241,17888336,17.888336
381,45,12,13,0,6.67999982833862,124.00999891758,20687994,20.687994
381,45,13,14,0,4.11999988555908,128.129998803139,21038982,21.038982
381,45,14,15,0,1.62000000476837,129.749998807907,22104994,22.104994
381,45,15,16,0,3.11999988555908,132.869998693466,22820254,22.820254
381,45,16,17,0,0.730000019073486,133.59999871254,23485808,23.485808
381,45,17,18,0,8.07999992370605,141.679998636246,21573298,21.573298
381,45,18,19,0,21.5300006866455,163.209999322891,13966581,13.966581
381,45,19,20,0,0.550000011920929,163.759999334812,11568537,11.568537
381,45,20,21,0,3.66000008583069,167.419999420643,22298182,22.298182
381,45,21,22,0,11.3699998855591,178.789999306202,21409808,21.409808
381,45,22,23,0,14.539999961853,193.329999268055,21673510,21.67351
381,45,23,24,0,3.95000004768372,197.279999315739,22190114,22.190114
381,45,24,25,0,8.18000030517578,205.459999620914,23421342,23.421342
381,45,25,26,0,0.370000004768372,205.829999625683,26062332,26.062332
381,45,26,27,0,0.280000001192093,206.109999626875,24024596,24.024596
381,45,27,28,0,3.11999988555908,209.229999512434,23500030,23.50003
381,45,28,29,0,14.7700004577637,223.999999970198,19228944,19.228944
381,45,29,30,0,8.63000011444092,232.630000084639,18746184,18.746184
381,45,30,31,0,2.07999992370605,234.710000008345,19887806,19.887806
381,45,31,32,0,8.22000026702881,242.930000275373,20315316,20.315316
381,45,32,33,0,8.65999984741211,251.590000122786,18702254,18.702254
381,45,33,34,0,2.90000009536743,254.490000218153,21849550,21.84955
381,45,34,35,0,12.1999998092651,266.690000027418,22909656,22.909656
381,45,35,36,0,4.21000003814697,270.900000065565,21969030,21.96903
381,45,36,37,0,10.6300001144409,281.530000180006,21497692,21.497692
381,45,37,38,0,4.01999998092651,285.550000160933,23667418,23.667418
381,45,38,39,0,0.629999995231628,286.180000156164,23986002,23.986002
381,45,39,40,0,2.14000010490417,288.320000261068,20855340,20.85534
381,45,40,41,0,8.67000007629395,296.990000337362,17879402,17.879402
381,45,41,42,0,12.4399995803833,309.429999917746,14481494,14.481494
381,45,42,43,0,18.75,328.179999917746,16259159,16.259159
381,45,43,44,0,1.75999999046326,329.939999908209,23391110,23.39111
381,45,44,45,1,2.0699999332428,332.009999841452,23745758,23.745758
382,48,0,1,0,9.1899995803833,9.1899995803833,20782996,20.782996
382,48,1,2,0,1.51999998092651,10.7099995613098,22108654,22.108654
382,48,2,3,0,13.3699998855591,24.0799994468689,18261706,18.261706
382,48,3,4,0,10.5299997329712,34.6099991798401,19885304,19.885304
382,48,4,5,0,8.02000045776367,42.6299996376038,19608968,19.608968
382,48,5,6,0,14.2299995422363,56.8599991798401,17461790,17.46179
382,48,6,7,0,17.5900001525879,74.449999332428,19670576,19.670576
382,48,7,8,0,5.65999984741211,80.1099991798401,18510634,18.510634
382,48,8,9,0,9.4399995803833,89.5499987602234,20555594,20.555594
382,48,9,10,0,0.389999985694885,89.9399987459183,18657128,18.657128
382,48,10,11,0,8.69999980926514,98.6399985551834,21474872,21.474872
382,48,11,12,0,18.6900005340576,117.329999089241,17888336,17.888336
382,48,12,13,0,6.67999982833862,124.00999891758,20687994,20.687994
382,48,13,14,0,4.11999988555908,128.129998803139,21038982,21.038982
382,48,14,15,0,1.62000000476837,129.749998807907,22104994,22.104994
382,48,15,16,0,3.11999988555908,132.869998693466,22820254,22.820254
382,48,16,17,0,0.730000019073486,133.59999871254,23485808,23.485808
382,48,17,18,0,8.07999992370605,141.679998636246,21573298,21.573298
382,48,18,19,0,21.5300006866455,163.209999322891,13966581,13.966581
382,48,19,20,0,0.550000011920929,163.759999334812,11568537,11.568537
382,48,20,21,0,3.66000008583069,167.419999420643,22298182,22.298182
382,48,21,22,0,11.3699998855591,178.789999306202,21409808,21.409808
382,48,22,23,0,14.539999961853,193.329999268055,21673510,21.67351
382,48,23,24,0,3.95000004768372,197.279999315739,22190114,22.190114
382,48,24,25,0,8.18000030517578,205.459999620914,23421342,23.421342
382,48,25,26,0,0.370000004768372,205.829999625683,26062332,26.062332
382,48,26,27,0,0.280000001192093,206.109999626875,24024596,24.024596
382,48,27,28,0,3.11999988555908,209.229999512434,23500030,23.50003
382,48,28,29,0,14.7700004577637,223.999999970198,19228944,19.228944
382,48,29,30,0,8.63000011444092,232.630000084639,18746184,18.746184
382,48,30,31,0,2.07999992370605,234.710000008345,19887806,19.887806
382,48,31,32,0,8.22000026702881,242.930000275373,20315316,20.315316
382,48,32,33,0,8.65999984741211,251.590000122786,18702254,18.702254
382,48,33,34,0,2.90000009536743,254.490000218153,21849550,21.84955
382,48,34,35,0,12.1999998092651,266.690000027418,22909656,22.909656
382,48,35,36,0,4.21000003814697,270.900000065565,21969030,21.96903
382,48,36,37,0,10.6300001144409,281.530000180006,21497692,21.497692
382,48,37,38,0,4.01999998092651,285.550000160933,23667418,23.667418
382,48,38,39,0,0.629999995231628,286.180000156164,23986002,23.986002
382,48,39,40,0,2.14000010490417,288.320000261068,20855340,20.85534
382,48,40,41,0,8.67000007629395,296.990000337362,17879402,17.879402
382,48,41,42,0,12.4399995803833,309.429999917746,14481494,14.481494
382,48,42,43,0,18.75,328.179999917746,16259159,16.259159
382,48,43,44,0,1.75999999046326,329.939999908209,23391110,23.39111
382,48,44,45,0,2.0699999332428,332.009999841452,23745758,23.745758
382,48,45,46,0,13.5,345.509999841452,21364152,21.364152
382,48,46,47,0,13.8599996566772,359.369999498129,20170722,20.170722
382,48,47,48,1,10.4399995803833,369.809999078512,17139080,17.13908
383,48,0,1,0,9.1899995803833,9.1899995803833,20782996,20.782996
383,48,1,2,0,1.51999998092651,10.7099995613098,22108654,22.108654
383,48,2,3,0,13.3699998855591,24.0799994468689,18261706,18.261706
383,48,3,4,0,10.5299997329712,34.6099991798401,19885304,19.885304
383,48,4,5,0,8.02000045776367,42.6299996376038,19608968,19.608968
383,48,5,6,0,14.2299995422363,56.8599991798401,17461790,17.46179
383,48,6,7,0,17.5900001525879,74.449999332428,19670576,19.670576
383,48,7,8,0,5.65999984741211,80.1099991798401,18510634,18.510634
383,48,8,9,0,9.4399995803833,89.5499987602234,20555594,20.555594
383,48,9,10,0,0.389999985694885,89.9399987459183,18657128,18.657128
383,48,10,11,0,8.69999980926514,98.6399985551834,21474872,21.474872
383,48,11,12,0,18.6900005340576,117.329999089241,17888336,17.888336
383,48,12,13,0,6.67999982833862,124.00999891758,20687994,20.687994
383,48,13,14,0,4.11999988555908,128.129998803139,21038982,21.038982
383,48,14,15,0,1.62000000476837,129.749998807907,22104994,22.104994
383,48,15,16,0,3.11999988555908,132.869998693466,22820254,22.820254
383,48,16,17,0,0.730000019073486,133.59999871254,23485808,23.485808
383,48,17,18,0,8.07999992370605,141.679998636246,21573298,21.573298
383,48,18,19,0,21.5300006866455,163.209999322891,13966581,13.966581
383,48,19,20,0,0.550000011920929,163.759999334812,11568537,11.568537
383,48,20,21,0,3.66000008583069,167.419999420643,22298182,22.298182
383,48,21,22,0,11.3699998855591,178.789999306202,21409808,21.409808
383,48,22,23,0,14.539999961853,193.329999268055,21673510,21.67351
383,48,23,24,0,3.95000004768372,197.279999315739,22190114,22.190114
383,48,24,25,0,8.18000030517578,205.459999620914,23421342,23.421342
383,48,25,26,0,0.370000004768372,205.829999625683,26062332,26.062332
383,48,26,27,0,0.280000001192093,206.109999626875,24024596,24.024596
383,48,27,28,0,3.11999988555908,209.229999512434,23500030,23.50003
383,48,28,29,0,14.7700004577637,223.999999970198,19228944,19.228944
383,48,29,30,0,8.63000011444092,232.630000084639,18746184,18.746184
383,48,30,31,0,2.07999992370605,234.710000008345,19887806,19.887806
383,48,31,32,0,8.22000026702881,242.930000275373,20315316,20.315316
383,48,32,33,0,8.65999984741211,251.590000122786,18702254,18.702254
383,48,33,34,0,2.90000009536743,254.490000218153,21849550,21.84955
383,48,34,35,0,12.1999998092651,266.690000027418,22909656,22.909656
383,48,35,36,0,4.21000003814697,270.900000065565,21969030,21.96903
383,48,36,37,0,10.6300001144409,281.530000180006,21497692,21.497692
383,48,37,38,0,4.01999998092651,285.550000160933,23667418,23.667418
383,48,38,39,0,0.629999995231628,286.180000156164,23986002,23.986002
383,48,39,40,0,2.14000010490417,288.320000261068,20855340,20.85534
383,48,40,41,0,8.67000007629395,296.990000337362,17879402,17.879402
383,48,41,42,0,12.4399995803833,309.429999917746,14481494,14.481494
383,48,42,43,0,18.75,328.179999917746,16259159,16.259159
383,48,43,44,0,1.75999999046326,329.939999908209,23391110,23.39111
383,48,44,45,0,2.0699999332428,332.009999841452,23745758,23.745758
383,48,45,46,0,13.5,345.509999841452,21364152,21.364152
383,48,46,47,0,13.8599996566772,359.369999498129,20170722,20.170722
383,48,47,48,1,10.4399995803833,369.809999078512,17139080,17.13908
385,70,0,1,0,9.27000045776367,9.27000045776367,20329458,20.329458
385,70,1,2,0,5.23000001907349,14.5000004768372,22028770,22.02877
385,70,2,3,0,13.5600004196167,28.0600008964539,16806050,16.80605
385,70,3,4,0,9.8100004196167,37.8700013160706,19835002,19.835002
385,70,4,5,0,7.71000003814697,45.5800013542175,19548804,19.548804
385,70,5,6,0,14.789999961853,60.3700013160706,17254772,17.254772
385,70,6,7,0,27.3199996948242,87.6900010108948,18573432,18.573432
385,70,7,8,0,7.07000017166138,94.7600011825562,17725060,17.72506
385,70,8,9,0,6.78999996185303,101.550001144409,20770744,20.770744
385,70,9,10,0,4.3600001335144,105.910001277924,18577648,18.577648
385,70,10,11,0,6.78999996185303,112.700001239777,19963856,19.963856
385,70,11,12,0,12.6999998092651,125.400001049042,17445502,17.445502
385,70,12,13,0,5.94999980926514,131.350000858307,17846886,17.846886
385,70,13,14,0,5.23999977111816,136.590000629425,20762926,20.762926
385,70,14,15,0,3.64000010490417,140.230000734329,22431040,22.43104
385,70,15,16,0,4.26999998092651,144.500000715256,22384374,22.384374
385,70,16,17,0,1.00999999046326,145.510000705719,22713268,22.713268
385,70,17,18,0,7.09000015258789,152.600000858307,20654398,20.654398
385,70,18,19,0,14.1999998092651,166.800000667572,11929671,11.929671
385,70,19,20,0,0.709999978542328,167.510000646114,9200179,9.200179
385,70,20,21,0,2.75,170.260000646114,21752966,21.752966
385,70,21,22,0,8.26000022888184,178.520000874996,20954670,20.95467
385,70,22,23,0,8.65999984741211,187.180000722408,22011202,22.011202
385,70,23,24,0,7.01000022888184,194.19000095129,21975102,21.975102
385,70,24,25,0,10.7299995422363,204.920000493526,23214216,23.214216
385,70,25,26,0,0.469999998807907,205.390000492334,25123226,25.123226
385,70,26,27,0,1.05999994277954,206.450000435114,23176316,23.176316
385,70,27,28,0,3.73000001907349,210.180000454187,22268654,22.268654
385,70,28,29,0,6.38000011444092,216.560000568628,17099600,17.0996
385,70,29,30,0,8.22999954223633,224.790000110865,18144470,18.14447
385,70,30,31,0,3.98000001907349,228.770000129938,19104546,19.104546
385,70,31,32,0,7.59999990463257,236.370000034571,18825688,18.825688
385,70,32,33,0,4.28000020980835,240.650000244379,17500676,17.500676
385,70,33,34,0,2.70000004768372,243.350000292063,21355944,21.355944
385,70,34,35,0,7.03000020980835,250.380000501871,21749656,21.749656
385,70,35,36,0,3.09999990463257,253.480000406504,21200404,21.200404
385,70,36,37,0,8.21000003814697,261.690000444651,20607420,20.60742
385,70,37,38,0,2.41000008583069,264.100000530481,23125716,23.125716
385,70,38,39,0,0.0700000002980232,264.170000530779,23661942,23.661942
385,70,39,40,0,2.51999998092651,266.690000511706,19990240,19.99024
385,70,40,41,0,7.8600001335144,274.55000064522,17131850,17.13185
385,70,41,42,0,10.4399995803833,284.990000225604,13302988,13.302988
385,70,42,43,0,14.039999961853,299.030000187457,14717034,14.717034
385,70,43,44,0,3.03999996185303,302.07000014931,22162052,22.162052
385,70,44,45,0,2.75,304.82000014931,22643786,22.643786
385,70,45,46,0,6.55000019073486,311.370000340044,20066300,20.0663
385,70,46,47,0,14.1000003814697,325.470000721514,19426660,19.42666
385,70,47,48,0,9.30000019073486,334.770000912249,16291860,16.29186
385,70,48,49,0,16.8899993896484,351.660000301898,17832274,17.832274
385,70,49,50,0,3.30999994277954,354.970000244677,21470678,21.470678
385,70,50,51,0,2.74000000953674,357.710000254214,20693018,20.693018
385,70,51,52,0,7.69000005722046,365.400000311434,21525882,21.525882
385,70,52,53,0,12.0100002288818,377.410000540316,19419996,19.419996
385,70,53,54,0,9.39000034332275,386.800000883639,13428820,13.42882
385,70,54,55,0,12.4399995803833,399.240000464022,16129123,16.129123
385,70,55,56,0,0.589999973773956,399.830000437796,20316702,20.316702
385,70,56,57,0,6.65999984741211,406.490000285208,21361948,21.361948
385,70,57,58,0,7.69999980926514,414.190000094473,18913738,18.913738
385,70,58,59,0,20.6100006103516,434.800000704825,11780603,11.780603
385,70,59,60,0,20.8799991607666,455.679999865592,13940902,13.940902
385,70,60,61,0,28.8600006103516,484.540000475943,9037959,9.037959
385,70,61,62,0,25.5799999237061,510.120000399649,13568297,13.568297
385,70,62,63,0,10.5799999237061,520.700000323355,16984912,16.984912
385,70,63,64,0,10.4799995422363,531.179999865592,14852693,14.852693
385,70,64,65,0,25.4799995422363,556.659999407828,12482944,12.482944
385,70,65,66,0,11.9499998092651,568.609999217093,8267623.5,8.2676235
385,70,66,67,0,11.4799995422363,580.089998759329,16620584,16.620584
385,70,67,68,0,0.349999994039536,580.439998753369,21222266,21.222266
385,70,68,69,0,16.2299995422363,596.669998295605,19579362,19.579362
385,70,69,70,1,15.1300001144409,611.799998410046,16181684,16.181684
393,70,0,1,0,9.27000045776367,9.27000045776367,20329458,20.329458
393,70,1,2,0,5.23000001907349,14.5000004768372,22028770,22.02877
393,70,2,3,0,13.5600004196167,28.0600008964539,16806050,16.80605
393,70,3,4,0,9.8100004196167,37.8700013160706,19835002,19.835002
393,70,4,5,0,7.71000003814697,45.5800013542175,19548804,19.548804
393,70,5,6,0,14.789999961853,60.3700013160706,17254772,17.254772
393,70,6,7,0,27.3199996948242,87.6900010108948,18573432,18.573432
393,70,7,8,0,7.07000017166138,94.7600011825562,17725060,17.72506
393,70,8,9,0,6.78999996185303,101.550001144409,20770744,20.770744
393,70,9,10,0,4.3600001335144,105.910001277924,18577648,18.577648
393,70,10,11,0,6.78999996185303,112.700001239777,19963856,19.963856
393,70,11,12,0,12.6999998092651,125.400001049042,17445502,17.445502
393,70,12,13,0,5.94999980926514,131.350000858307,17846886,17.846886
393,70,13,14,0,5.23999977111816,136.590000629425,20762926,20.762926
393,70,14,15,0,3.64000010490417,140.230000734329,22431040,22.43104
393,70,15,16,0,4.26999998092651,144.500000715256,22384374,22.384374
393,70,16,17,0,1.00999999046326,145.510000705719,22713268,22.713268
393,70,17,18,0,7.09000015258789,152.600000858307,20654398,20.654398
393,70,18,19,0,14.1999998092651,166.800000667572,11929671,11.929671
393,70,19,20,0,0.709999978542328,167.510000646114,9200179,9.200179
393,70,20,21,0,2.75,170.260000646114,21752966,21.752966
393,70,21,22,0,8.26000022888184,178.520000874996,20954670,20.95467
393,70,22,23,0,8.65999984741211,187.180000722408,22011202,22.011202
393,70,23,24,0,7.01000022888184,194.19000095129,21975102,21.975102
393,70,24,25,0,10.7299995422363,204.920000493526,23214216,23.214216
393,70,25,26,0,0.469999998807907,205.390000492334,25123226,25.123226
393,70,26,27,0,1.05999994277954,206.450000435114,23176316,23.176316
393,70,27,28,0,3.73000001907349,210.180000454187,22268654,22.268654
393,70,28,29,0,6.38000011444092,216.560000568628,17099600,17.0996
393,70,29,30,0,8.22999954223633,224.790000110865,18144470,18.14447
393,70,30,31,0,3.98000001907349,228.770000129938,19104546,19.104546
393,70,31,32,0,7.59999990463257,236.370000034571,18825688,18.825688
393,70,32,33,0,4.28000020980835,240.650000244379,17500676,17.500676
393,70,33,34,0,2.70000004768372,243.350000292063,21355944,21.355944
393,70,34,35,0,7.03000020980835,250.380000501871,21749656,21.749656
393,70,35,36,0,3.09999990463257,253.480000406504,21200404,21.200404
393,70,36,37,0,8.21000003814697,261.690000444651,20607420,20.60742
393,70,37,38,0,2.41000008583069,264.100000530481,23125716,23.125716
393,70,38,39,0,0.0700000002980232,264.170000530779,23661942,23.661942
393,70,39,40,0,2.51999998092651,266.690000511706,19990240,19.99024
393,70,40,41,0,7.8600001335144,274.55000064522,17131850,17.13185
393,70,41,42,0,10.4399995803833,284.990000225604,13302988,13.302988
393,70,42,43,0,14.039999961853,299.030000187457,14717034,14.717034
393,70,43,44,0,3.03999996185303,302.07000014931,22162052,22.162052
393,70,44,45,0,2.75,304.82000014931,22643786,22.643786
393,70,45,46,0,6.55000019073486,311.370000340044,20066300,20.0663
393,70,46,47,0,14.1000003814697,325.470000721514,19426660,19.42666
393,70,47,48,0,9.30000019073486,334.770000912249,16291860,16.29186
393,70,48,49,0,16.8899993896484,351.660000301898,17832274,17.832274
393,70,49,50,0,3.30999994277954,354.970000244677,21470678,21.470678
393,70,50,51,0,2.74000000953674,357.710000254214,20693018,20.693018
393,70,51,52,0,7.69000005722046,365.400000311434,21525882,21.525882
393,70,52,53,0,12.0100002288818,377.410000540316,19419996,19.419996
393,70,53,54,0,9.39000034332275,386.800000883639,13428820,13.42882
393,70,54,55,0,12.4399995803833,399.240000464022,16129123,16.129123
393,70,55,56,0,0.589999973773956,399.830000437796,20316702,20.316702
393,70,56,57,0,6.65999984741211,406.490000285208,21361948,21.361948
393,70,57,58,0,7.69999980926514,414.190000094473,18913738,18.913738
393,70,58,59,0,20.6100006103516,434.800000704825,11780603,11.780603
393,70,59,60,0,20.8799991607666,455.679999865592,13940902,13.940902
393,70,60,61,0,28.8600006103516,484.540000475943,9037959,9.037959
393,70,61,62,0,25.5799999237061,510.120000399649,13568297,13.568297
393,70,62,63,0,10.5799999237061,520.700000323355,16984912,16.984912
393,70,63,64,0,10.4799995422363,531.179999865592,14852693,14.852693
393,70,64,65,0,25.4799995422363,556.659999407828,12482944,12.482944
393,70,65,66,0,11.9499998092651,568.609999217093,8267623.5,8.2676235
393,70,66,67,0,11.4799995422363,580.089998759329,16620584,16.620584
393,70,67,68,0,0.349999994039536,580.439998753369,21222266,21.222266
393,70,68,69,0,16.2299995422363,596.669998295605,19579362,19.579362
393,70,69,70,1,15.1300001144409,611.799998410046,16181684,16.181684
394,48,0,1,0,8.22999954223633,8.22999954223633,20772592,20.772592
394,48,1,2,0,0.680000007152557,8.90999954938889,22625258,22.625258
394,48,2,3,0,7.19999980926514,16.109999358654,18855744,18.855744
394,48,3,4,0,8.6899995803833,24.7999989390373,21685520,21.68552
394,48,4,5,0,2.6800000667572,27.4799990057945,20925604,20.925604
394,48,5,6,0,14.6499996185303,42.1299986243248,15987782,15.987782
394,48,6,7,0,13.6000003814697,55.7299990057945,20154994,20.154994
394,48,7,8,0,3.04999995231628,58.7799989581108,18402556,18.402556
394,48,8,9,0,7.73999977111816,66.519998729229,20533382,20.533382
394,48,9,10,0,0.0500000007450581,66.569998729974,17024302,17.024302
394,48,10,11,0,2.14000010490417,68.7099988348782,22777384,22.777384
394,48,11,12,0,13.4700002670288,82.179999101907,18199376,18.199376
394,48,12,13,0,8.8100004196167,90.9899995215237,20976524,20.976524
394,48,13,14,0,1.24000000953674,92.2299995310605,20779046,20.779046
394,48,14,15,0,1.52999997138977,93.7599995024502,23493664,23.493664
394,48,15,16,0,0.579999983310699,94.3399994857609,23934272,23.934272
394,48,16,17,0,0.170000001788139,94.5099994875491,24635916,24.635916
394,48,17,18,0,2.69000005722046,97.1999995447695,22111684,22.111684
394,48,18,19,0,10.2399997711182,107.439999315888,15286082,15.286082
394,48,19,20,0,0.970000028610229,108.409999344498,12544936,12.544936
394,48,20,21,0,1.32000005245209,109.72999939695,22953932,22.953932
394,48,21,22,0,3.77999997138977,113.50999936834,22110512,22.110512
394,48,22,23,0,7.01000022888184,120.519999597222,21158560,21.15856
394,48,23,24,0,0.889999985694885,121.409999582916,21975280,21.97528
394,48,24,25,0,0.479999989271164,121.889999572188,23647246,23.647246
394,48,25,26,0,0,121.889999572188,26168240,26.16824
394,48,26,27,0,0.0199999995529652,121.909999571741,24037804,24.037804
394,48,27,28,0,1.25999999046326,123.169999562204,23675484,23.675484
394,48,28,29,0,11.9200000762939,135.089999638498,19330460,19.33046
394,48,29,30,0,7.30000019073486,142.389999829233,17472096,17.472096
394,48,30,31,0,2.65000009536743,145.0399999246,19140370,19.14037
394,48,31,32,0,4.82000017166138,149.860000096262,20541186,20.541186
394,48,32,33,0,1.5,151.360000096262,20360824,20.360824
394,48,33,34,0,0.170000001788139,151.53000009805,22402478,22.402478
394,48,34,35,0,3.20000004768372,154.730000145733,23865548,23.865548
394,48,35,36,0,1.02999997138977,155.760000117123,22019794,22.019794
394,48,36,37,0,4.53000020980835,160.290000326931,22105488,22.105488
394,48,37,38,0,1.6599999666214,161.950000293553,24764152,24.764152
394,48,38,39,0,0.140000000596046,162.090000294149,24643720,24.64372
394,48,39,40,0,1.07000005245209,163.160000346601,21886880,21.88688
394,48,40,41,0,9.64000034332275,172.800000689924,17166582,17.166582
394,48,41,42,0,14.4399995803833,187.240000270307,13779429,13.779429
394,48,42,43,0,17.2299995422363,204.469999812543,15667621,15.667621
394,48,43,44,0,0.259999990463257,204.729999803007,23769812,23.769812
394,48,44,45,0,0.490000009536743,205.219999812543,24003438,24.003438
394,48,45,46,0,3.72000002861023,208.939999841154,21738912,21.738912
394,48,46,47,0,9.02000045776367,217.960000298917,20742410,20.74241
394,48,47,48,1,9.01000022888184,226.970000527799,17047584,17.047584
395,48,0,1,0,9.1899995803833,9.1899995803833,20782996,20.782996
395,48,1,2,0,1.51999998092651,10.7099995613098,22108654,22.108654
395,48,2,3,0,13.3699998855591,24.0799994468689,18261706,18.261706
395,48,3,4,0,10.5299997329712,34.6099991798401,19885304,19.885304
395,48,4,5,0,8.02000045776367,42.6299996376038,19608968,19.608968
395,48,5,6,0,14.2299995422363,56.8599991798401,17461790,17.46179
395,48,6,7,0,17.5900001525879,74.449999332428,19670576,19.670576
395,48,7,8,0,5.65999984741211,80.1099991798401,18510634,18.510634
395,48,8,9,0,9.4399995803833,89.5499987602234,20555594,20.555594
395,48,9,10,0,0.389999985694885,89.9399987459183,18657128,18.657128
395,48,10,11,0,8.69999980926514,98.6399985551834,21474872,21.474872
395,48,11,12,0,18.6900005340576,117.329999089241,17888336,17.888336
395,48,12,13,0,6.67999982833862,124.00999891758,20687994,20.687994
395,48,13,14,0,4.11999988555908,128.129998803139,21038982,21.038982
395,48,14,15,0,1.62000000476837,129.749998807907,22104994,22.104994
395,48,15,16,0,3.11999988555908,132.869998693466,22820254,22.820254
395,48,16,17,0,0.730000019073486,133.59999871254,23485808,23.485808
395,48,17,18,0,8.07999992370605,141.679998636246,21573298,21.573298
395,48,18,19,0,21.5300006866455,163.209999322891,13966581,13.966581
395,48,19,20,0,0.550000011920929,163.759999334812,11568537,11.568537
395,48,20,21,0,3.66000008583069,167.419999420643,22298182,22.298182
395,48,21,22,0,11.3699998855591,178.789999306202,21409808,21.409808
395,48,22,23,0,14.539999961853,193.329999268055,21673510,21.67351
395,48,23,24,0,3.95000004768372,197.279999315739,22190114,22.190114
395,48,24,25,0,8.18000030517578,205.459999620914,23421342,23.421342
395,48,25,26,0,0.370000004768372,205.829999625683,26062332,26.062332
395,48,26,27,0,0.280000001192093,206.109999626875,24024596,24.024596
395,48,27,28,0,3.11999988555908,209.229999512434,23500030,23.50003
395,48,28,29,0,14.7700004577637,223.999999970198,19228944,19.228944
395,48,29,30,0,8.63000011444092,232.630000084639,18746184,18.746184
395,48,30,31,0,2.07999992370605,234.710000008345,19887806,19.887806
395,48,31,32,0,8.22000026702881,242.930000275373,20315316,20.315316
395,48,32,33,0,8.65999984741211,251.590000122786,18702254,18.702254
395,48,33,34,0,2.90000009536743,254.490000218153,21849550,21.84955
395,48,34,35,0,12.1999998092651,266.690000027418,22909656,22.909656
395,48,35,36,0,4.21000003814697,270.900000065565,21969030,21.96903
395,48,36,37,0,10.6300001144409,281.530000180006,21497692,21.497692
395,48,37,38,0,4.01999998092651,285.550000160933,23667418,23.667418
395,48,38,39,0,0.629999995231628,286.180000156164,23986002,23.986002
395,48,39,40,0,2.14000010490417,288.320000261068,20855340,20.85534
395,48,40,41,0,8.67000007629395,296.990000337362,17879402,17.879402
395,48,41,42,0,12.4399995803833,309.429999917746,14481494,14.481494
395,48,42,43,0,18.75,328.179999917746,16259159,16.259159
395,48,43,44,0,1.75999999046326,329.939999908209,23391110,23.39111
395,48,44,45,0,2.0699999332428,332.009999841452,23745758,23.745758
395,48,45,46,0,13.5,345.509999841452,21364152,21.364152
395,48,46,47,0,13.8599996566772,359.369999498129,20170722,20.170722
395,48,47,48,1,10.4399995803833,369.809999078512,17139080,17.13908
397,48,0,1,0,9.1899995803833,9.1899995803833,20782996,20.782996
397,48,1,2,0,1.51999998092651,10.7099995613098,22108654,22.108654
397,48,2,3,0,13.3699998855591,24.0799994468689,18261706,18.261706
397,48,3,4,0,10.5299997329712,34.6099991798401,19885304,19.885304
397,48,4,5,0,8.02000045776367,42.6299996376038,19608968,19.608968
397,48,5,6,0,14.2299995422363,56.8599991798401,17461790,17.46179
397,48,6,7,0,17.5900001525879,74.449999332428,19670576,19.670576
397,48,7,8,0,5.65999984741211,80.1099991798401,18510634,18.510634
397,48,8,9,0,9.4399995803833,89.5499987602234,20555594,20.555594
397,48,9,10,0,0.389999985694885,89.9399987459183,18657128,18.657128
397,48,10,11,0,8.69999980926514,98.6399985551834,21474872,21.474872
397,48,11,12,0,18.6900005340576,117.329999089241,17888336,17.888336
397,48,12,13,0,6.67999982833862,124.00999891758,20687994,20.687994
397,48,13,14,0,4.11999988555908,128.129998803139,21038982,21.038982
397,48,14,15,0,1.62000000476837,129.749998807907,22104994,22.104994
397,48,15,16,0,3.11999988555908,132.869998693466,22820254,22.820254
397,48,16,17,0,0.730000019073486,133.59999871254,23485808,23.485808
397,48,17,18,0,8.07999992370605,141.679998636246,21573298,21.573298
397,48,18,19,0,21.5300006866455,163.209999322891,13966581,13.966581
397,48,19,20,0,0.550000011920929,163.759999334812,11568537,11.568537
397,48,20,21,0,3.66000008583069,167.419999420643,22298182,22.298182
397,48,21,22,0,11.3699998855591,178.789999306202,21409808,21.409808
397,48,22,23,0,14.539999961853,193.329999268055,21673510,21.67351
397,48,23,24,0,3.95000004768372,197.279999315739,22190114,22.190114
397,48,24,25,0,8.18000030517578,205.459999620914,23421342,23.421342
397,48,25,26,0,0.370000004768372,205.829999625683,26062332,26.062332
397,48,26,27,0,0.280000001192093,206.109999626875,24024596,24.024596
397,48,27,28,0,3.11999988555908,209.229999512434,23500030,23.50003
397,48,28,29,0,14.7700004577637,223.999999970198,19228944,19.228944
397,48,29,30,0,8.63000011444092,232.630000084639,18746184,18.746184
397,48,30,31,0,2.07999992370605,234.710000008345,19887806,19.887806
397,48,31,32,0,8.22000026702881,242.930000275373,20315316,20.315316
397,48,32,33,0,8.65999984741211,251.590000122786,18702254,18.702254
397,48,33,34,0,2.90000009536743,254.490000218153,21849550,21.84955
397,48,34,35,0,12.1999998092651,266.690000027418,22909656,22.909656
397,48,35,36,0,4.21000003814697,270.900000065565,21969030,21.96903
397,48,36,37,0,10.6300001144409,281.530000180006,21497692,21.497692
397,48,37,38,0,4.01999998092651,285.550000160933,23667418,23.667418
397,48,38,39,0,0.629999995231628,286.180000156164,23986002,23.986002
397,48,39,40,0,2.14000010490417,288.320000261068,20855340,20.85534
397,48,40,41,0,8.67000007629395,296.990000337362,17879402,17.879402
397,48,41,42,0,12.4399995803833,309.429999917746,14481494,14.481494
397,48,42,43,0,18.75,328.179999917746,16259159,16.259159
397,48,43,44,0,1.75999999046326,329.939999908209,23391110,23.39111
